,predicted,target,err,delta
53361,0.324137,0.324037,0.000100,0.000100
92838,0.583695,0.581174,0.002521,0.002521
75951,0.546428,0.544537,0.001892,0.001892
69798,0.213359,0.212331,0.001028,0.001028
37600,0.068222,0.064384,0.003838,0.003838
45130,0.622188,0.620787,0.001401,0.001401
15864,0.161263,0.159315,0.001948,0.001948
49542,0.170010,0.167276,0.002734,0.002734
60970,0.176136,0.175085,0.001052,0.001052
22928,0.365281,0.364682,0.000599,0.000599
29042,0.321592,0.318824,0.002768,0.002768
23647,0.600429,0.599924,0.000505,0.000505
18505,0.017529,0.015803,0.001726,0.001726
85093,0.273506,0.272880,0.000626,0.000626
48661,0.268182,0.267340,0.000842,0.000842
83263,0.212438,0.211529,0.000909,0.000909
11958,0.248823,0.247709,0.001115,0.001115
39999,0.282756,0.282012,0.000744,0.000744
93860,0.382832,0.381828,0.001004,0.001004
51200,0.549168,0.547588,0.001580,0.001580
26562,0.018181,0.013715,0.004466,0.004466
36411,0.299007,0.296962,0.002045,0.002045
61115,0.329836,0.328446,0.001390,0.001390
70753,0.238009,0.235566,0.002444,0.002444
9318,0.282330,0.281264,0.001066,0.001066
39393,0.274414,0.273605,0.000809,0.000809
85082,0.126022,0.123134,0.002888,0.002888
75371,0.345522,0.345248,0.000274,0.000274
93551,0.054205,0.051297,0.002908,0.002908
23201,0.318768,0.318238,0.000530,0.000530
67721,-0.000218,0.001019,0.001237,-0.001237
77473,0.240391,0.234760,0.005632,0.005632
74726,0.332829,0.332626,0.000203,0.000203
90420,0.352528,0.349620,0.002908,0.002908
36428,0.455884,0.454075,0.001808,0.001808
79100,0.093641,0.090354,0.003287,0.003287
59661,0.070003,0.067127,0.002876,0.002876
3971,0.180980,0.179789,0.001191,0.001191
99537,0.455673,0.453572,0.002101,0.002101
31947,-0.003166,0.000000,0.003166,-0.003166
35845,0.312412,0.310961,0.001450,0.001450
11521,0.123592,0.121500,0.002092,0.002092
76186,0.288460,0.288004,0.000455,0.000455
16388,0.215496,0.215309,0.000187,0.000187
60326,0.221869,0.221704,0.000165,0.000165
19213,0.458458,0.455692,0.002766,0.002766
58761,0.209168,0.209087,0.000081,0.000081
61372,0.376537,0.375763,0.000774,0.000774
50679,0.456887,0.454459,0.002429,0.002429
61149,0.302235,0.300736,0.001499,0.001499
93508,0.074646,0.070293,0.004353,0.004353
31382,0.450114,0.448342,0.001771,0.001771
65815,0.243376,0.242761,0.000614,0.000614
7555,0.188488,0.186762,0.001726,0.001726
43191,0.181550,0.179353,0.002197,0.002197
85088,0.582629,0.580471,0.002158,0.002158
99373,0.584045,0.582031,0.002013,0.002013
65579,0.266389,0.264769,0.001620,0.001620
65535,0.335801,0.335780,0.000021,0.000021
27902,0.378140,0.376231,0.001909,0.001909
61647,0.160923,0.158665,0.002259,0.002259
84653,0.435976,0.429962,0.006014,0.006014
1681,0.347916,0.348044,0.000128,-0.000128
94282,0.543442,0.541994,0.001448,0.001448
2084,0.543403,0.540901,0.002502,0.002502
58193,0.329315,0.327526,0.001789,0.001789
95451,0.406779,0.405957,0.000822,0.000822
68039,0.196013,0.194921,0.001092,0.001092
80181,0.352495,0.351654,0.000840,0.000840
13560,0.356512,0.355641,0.000871,0.000871
21992,0.272617,0.272556,0.000061,0.000061
48342,0.345548,0.345477,0.000072,0.000072
9725,0.283810,0.285335,0.001525,-0.001525
31405,0.547690,0.545601,0.002089,0.002089
64646,0.431020,0.429425,0.001595,0.001595
31465,0.598831,0.594496,0.004335,0.004335
57918,0.525479,0.524052,0.001427,0.001427
12154,0.261381,0.260443,0.000939,0.000939
31665,0.443357,0.442114,0.001243,0.001243
87420,0.157954,0.155603,0.002351,0.002351
86670,0.435241,0.433862,0.001380,0.001380
47239,0.368089,0.366873,0.001216,0.001216
54178,0.247093,0.244649,0.002443,0.002443
96154,0.268768,0.267336,0.001432,0.001432
89096,0.377300,0.376007,0.001293,0.001293
52304,0.059433,0.056533,0.002900,0.002900
3070,0.271049,0.269320,0.001729,0.001729
90772,0.555075,0.553556,0.001519,0.001519
79279,0.109925,0.106092,0.003833,0.003833
3120,0.274127,0.274327,0.000199,-0.000199
98849,0.406464,0.406196,0.000268,0.000268
59604,0.394320,0.393611,0.000709,0.000709
88419,0.478759,0.476820,0.001939,0.001939
88490,0.388182,0.386281,0.001900,0.001900
66270,0.632841,0.631850,0.000991,0.000991
90196,0.256642,0.254693,0.001949,0.001949
76177,0.584903,0.582900,0.002003,0.002003
27905,0.090051,0.086527,0.003524,0.003524
21923,0.374356,0.373745,0.000611,0.000611
71266,0.259793,0.258727,0.001066,0.001066
89629,0.288418,0.287400,0.001018,0.001018
6573,0.332247,0.329588,0.002658,0.002658
44924,0.193629,0.191840,0.001790,0.001790
9758,0.221820,0.219564,0.002256,0.002256
87206,0.444905,0.443180,0.001725,0.001725
13512,0.209540,0.205893,0.003647,0.003647
94129,0.482559,0.481708,0.000851,0.000851
72985,0.476879,0.475039,0.001840,0.001840
19175,0.273667,0.272818,0.000849,0.000849
45992,0.130022,0.127094,0.002928,0.002928
69356,0.076363,0.073033,0.003331,0.003331
4,0.259063,0.257487,0.001576,0.001576
53139,0.302804,0.302588,0.000216,0.000216
13110,0.178000,0.176177,0.001823,0.001823
25536,0.024627,0.021687,0.002940,0.002940
8902,0.003588,0.003335,0.000253,0.000253
69125,0.338993,0.336162,0.002831,0.002831
70081,0.472051,0.470996,0.001055,0.001055
78076,0.205939,0.205104,0.000835,0.000835
96144,0.452988,0.451522,0.001466,0.001466
37153,0.235943,0.234538,0.001405,0.001405
51512,0.362913,0.361816,0.001097,0.001097
48878,0.101001,0.098378,0.002623,0.002623
45571,0.047972,0.044405,0.003566,0.003566
50219,0.095129,0.092094,0.003035,0.003035
42492,0.318246,0.316189,0.002057,0.002057
7542,0.212252,0.209206,0.003045,0.003045
56407,0.265518,0.264101,0.001417,0.001417
78340,0.016310,0.013211,0.003099,0.003099
30165,0.198171,0.195693,0.002478,0.002478
43172,0.531943,0.529976,0.001967,0.001967
76781,0.523799,0.521708,0.002090,0.002090
76191,0.201920,0.202490,0.000571,-0.000571
82422,0.583839,0.582583,0.001257,0.001257
47173,0.533562,0.531140,0.002422,0.002422
43414,0.015145,0.013111,0.002034,0.002034
43411,0.278616,0.277100,0.001516,0.001516
52745,0.000019,0.001055,0.001036,-0.001036
31296,0.487745,0.485847,0.001898,0.001898
2899,0.390825,0.388937,0.001887,0.001887
88581,0.493975,0.491901,0.002073,0.002073
53195,0.028441,0.025587,0.002854,0.002854
38299,0.381344,0.379421,0.001923,0.001923
7790,0.542608,0.540008,0.002600,0.002600
26184,0.510824,0.508022,0.002802,0.002802
75737,0.328409,0.328229,0.000180,0.000180
72395,0.113677,0.111659,0.002018,0.002018
17271,0.397812,0.396786,0.001026,0.001026
76903,0.158755,0.156079,0.002676,0.002676
82073,0.301311,0.298736,0.002576,0.002576
8728,0.099868,0.098492,0.001376,0.001376
65954,0.482176,0.480573,0.001602,0.001602
83800,0.294132,0.290988,0.003144,0.003144
46979,0.542929,0.541654,0.001274,0.001274
11546,0.530777,0.528892,0.001885,0.001885
75853,0.169006,0.166773,0.002233,0.002233
85243,0.043239,0.041685,0.001554,0.001554
8548,0.331495,0.331262,0.000233,0.000233
58387,0.158403,0.156438,0.001964,0.001964
12499,0.169671,0.168045,0.001627,0.001627
84087,0.422924,0.421684,0.001240,0.001240
45710,0.061573,0.057647,0.003927,0.003927
31189,0.043936,0.040418,0.003518,0.003518
87816,0.359235,0.357900,0.001335,0.001335
23317,0.551746,0.549668,0.002078,0.002078
55423,0.276007,0.273989,0.002018,0.002018
21620,0.109390,0.106492,0.002898,0.002898
98675,0.117124,0.113472,0.003652,0.003652
67714,0.485434,0.483356,0.002078,0.002078
39655,0.424653,0.423052,0.001601,0.001601
27457,0.429051,0.427987,0.001063,0.001063
69540,0.518359,0.515480,0.002879,0.002879
53187,0.287111,0.285971,0.001140,0.001140
20053,0.057501,0.053296,0.004205,0.004205
69645,0.420119,0.416896,0.003223,0.003223
27540,0.235224,0.232423,0.002801,0.002801
75631,0.566939,0.564817,0.002122,0.002122
49096,0.539927,0.537487,0.002440,0.002440
14091,0.164897,0.162583,0.002313,0.002313
2836,0.336381,0.335713,0.000668,0.000668
84988,0.393105,0.391988,0.001117,0.001117
32550,0.357320,0.355828,0.001492,0.001492
36812,0.252806,0.251816,0.000990,0.000990
47394,0.138985,0.137032,0.001953,0.001953
37253,0.199391,0.198525,0.000865,0.000865
37350,0.414305,0.413114,0.001191,0.001191
83459,0.337047,0.336152,0.000895,0.000895
50301,0.234759,0.233017,0.001742,0.001742
9208,0.256023,0.254405,0.001618,0.001618
9954,0.595679,0.594588,0.001091,0.001091
86759,0.305011,0.303955,0.001055,0.001055
56609,0.195982,0.194298,0.001684,0.001684
30660,0.245781,0.243021,0.002760,0.002760
84491,0.496301,0.494740,0.001561,0.001561
31783,0.494840,0.493371,0.001469,0.001469
80236,0.535804,0.534228,0.001576,0.001576
75776,0.316211,0.312857,0.003354,0.003354
21285,0.293963,0.293971,0.000007,-0.000007
18234,-0.001650,0.000003,0.001653,-0.001653
57289,0.495233,0.493505,0.001729,0.001729
17389,0.413089,0.410999,0.002090,0.002090
46455,0.456220,0.454842,0.001378,0.001378
33511,0.000966,0.001144,0.000178,-0.000178
11082,0.213566,0.210023,0.003543,0.003543
64572,0.160458,0.159445,0.001012,0.001012
98161,0.431892,0.429570,0.002322,0.002322
13889,0.477137,0.474368,0.002769,0.002769
84306,0.209835,0.208095,0.001740,0.001740
98880,0.233581,0.231369,0.002212,0.002212
19802,0.112692,0.109996,0.002696,0.002696
55266,0.010397,0.009267,0.001131,0.001131
32458,0.404405,0.402943,0.001461,0.001461
2166,0.264347,0.263301,0.001045,0.001045
19722,0.488075,0.486364,0.001711,0.001711
2193,0.511742,0.507910,0.003832,0.003832
23428,0.240706,0.238603,0.002102,0.002102
40054,0.580972,0.579808,0.001164,0.001164
86375,0.355051,0.353312,0.001739,0.001739
17499,0.087275,0.083373,0.003903,0.003903
32741,0.318677,0.317012,0.001666,0.001666
29923,0.434258,0.432011,0.002247,0.002247
79644,0.465568,0.463606,0.001962,0.001962
36452,0.242065,0.241885,0.000179,0.000179
63046,0.431267,0.429743,0.001524,0.001524
20430,0.589916,0.587752,0.002164,0.002164
51037,0.291364,0.290931,0.000433,0.000433
43482,0.534984,0.532934,0.002050,0.002050
9055,0.191452,0.189724,0.001728,0.001728
12030,0.233220,0.231723,0.001497,0.001497
95420,0.077886,0.075559,0.002327,0.002327
17126,0.589617,0.587374,0.002243,0.002243
70361,0.293153,0.294331,0.001178,-0.001178
1584,0.365477,0.365596,0.000119,-0.000119
93983,0.152355,0.150347,0.002007,0.002007
10314,0.115876,0.111803,0.004073,0.004073
21126,0.441595,0.439096,0.002500,0.002500
22359,0.492667,0.489799,0.002868,0.002868
56675,0.389153,0.388404,0.000749,0.000749
8596,0.488018,0.486505,0.001513,0.001513
58666,0.466379,0.464710,0.001670,0.001670
95067,0.393924,0.391975,0.001949,0.001949
24984,0.103468,0.101639,0.001829,0.001829
82991,0.283725,0.283806,0.000081,-0.000081
93615,0.332302,0.331746,0.000556,0.000556
63101,0.329780,0.327859,0.001920,0.001920
77997,0.553412,0.551421,0.001991,0.001991
36284,0.005981,0.004151,0.001830,0.001830
26675,0.476105,0.474624,0.001480,0.001480
96277,0.434226,0.433684,0.000542,0.000542
96521,0.388963,0.387564,0.001399,0.001399
63782,0.261379,0.260478,0.000901,0.000901
6106,0.584050,0.583351,0.000699,0.000699
92514,0.565331,0.564284,0.001047,0.001047
15112,0.495819,0.491302,0.004517,0.004517
33859,0.234584,0.232987,0.001597,0.001597
23920,0.542232,0.539938,0.002294,0.002294
1773,0.424092,0.418875,0.005216,0.005216
57968,0.395317,0.394340,0.000977,0.000977
50638,0.527867,0.525355,0.002512,0.002512
68587,0.389149,0.388080,0.001069,0.001069
32703,0.311041,0.308174,0.002867,0.002867
73054,0.160104,0.157819,0.002285,0.002285
61565,0.490337,0.486584,0.003753,0.003753
39160,0.432848,0.431573,0.001275,0.001275
1523,0.221872,0.222320,0.000448,-0.000448
29263,0.506411,0.504973,0.001439,0.001439
86872,0.048890,0.044084,0.004806,0.004806
50381,0.306952,0.306912,0.000040,0.000040
29600,0.583941,0.581532,0.002409,0.002409
26005,0.467935,0.465657,0.002278,0.002278
61578,0.126184,0.124010,0.002174,0.002174
72555,0.317376,0.316069,0.001307,0.001307
39888,0.026000,0.020610,0.005390,0.005390
44718,0.320727,0.318880,0.001847,0.001847
2680,0.261327,0.260485,0.000842,0.000842
42802,0.365778,0.364870,0.000907,0.000907
6268,0.033985,0.030425,0.003559,0.003559
68333,0.132958,0.129270,0.003688,0.003688
36831,0.488933,0.487772,0.001161,0.001161
73751,0.339144,0.339564,0.000420,-0.000420
82835,0.359116,0.359164,0.000047,-0.000047
45195,0.392700,0.391169,0.001531,0.001531
71953,0.299456,0.298382,0.001073,0.001073
55847,0.074409,0.072107,0.002302,0.002302
8889,0.012514,0.010250,0.002263,0.002263
4021,0.003067,0.004771,0.001703,-0.001703
52067,0.279904,0.278564,0.001339,0.001339
36799,0.070688,0.067911,0.002777,0.002777
88185,0.535778,0.533274,0.002504,0.002504
4208,0.400814,0.399336,0.001477,0.001477
85355,0.285956,0.284700,0.001256,0.001256
1174,0.167972,0.167115,0.000857,0.000857
65778,0.436803,0.434785,0.002017,0.002017
37434,0.048777,0.045695,0.003082,0.003082
14047,0.134739,0.132881,0.001858,0.001858
73137,0.304714,0.303334,0.001380,0.001380
89216,0.199076,0.198235,0.000841,0.000841
67765,0.053275,0.049247,0.004028,0.004028
99814,0.395237,0.393702,0.001535,0.001535
66993,0.110885,0.107419,0.003466,0.003466
7456,0.597069,0.595555,0.001514,0.001514
64959,0.422532,0.419750,0.002782,0.002782
21626,0.270089,0.268962,0.001127,0.001127
73446,0.278670,0.277120,0.001549,0.001549
46868,0.389981,0.388244,0.001737,0.001737
31816,0.019391,0.015512,0.003880,0.003880
22909,0.107120,0.103634,0.003487,0.003487
22587,0.334379,0.333708,0.000671,0.000671
79165,0.131035,0.129190,0.001845,0.001845
9560,0.396585,0.395106,0.001479,0.001479
4712,0.203648,0.202420,0.001229,0.001229
20643,0.226454,0.224481,0.001973,0.001973
18434,0.576065,0.574329,0.001736,0.001736
95313,0.280901,0.278983,0.001918,0.001918
15331,0.422827,0.420103,0.002725,0.002725
67977,0.100177,0.097344,0.002833,0.002833
32761,0.076681,0.073578,0.003103,0.003103
67832,0.132178,0.129032,0.003146,0.003146
72905,0.267592,0.266081,0.001512,0.001512
13906,0.446931,0.445800,0.001132,0.001132
90526,0.094453,0.090856,0.003597,0.003597
79723,0.166524,0.164102,0.002421,0.002421
58383,0.276972,0.275833,0.001138,0.001138
35189,0.447574,0.446551,0.001022,0.001022
33129,0.290107,0.288715,0.001392,0.001392
85306,0.598989,0.598044,0.000945,0.000945
4245,0.494551,0.492521,0.002030,0.002030
87013,0.263157,0.262213,0.000944,0.000944
57076,0.145742,0.143314,0.002428,0.002428
98225,0.408668,0.407315,0.001353,0.001353
43754,0.331355,0.329736,0.001618,0.001618
30882,0.481177,0.479621,0.001556,0.001556
29003,0.560599,0.558340,0.002259,0.002259
28749,0.107572,0.105004,0.002568,0.002568
1612,0.048098,0.045761,0.002337,0.002337
93572,0.325639,0.325843,0.000204,-0.000204
59253,0.184519,0.183195,0.001324,0.001324
43274,0.231066,0.230348,0.000718,0.000718
50899,0.569225,0.566884,0.002341,0.002341
61400,0.442722,0.441443,0.001279,0.001279
91648,0.571777,0.571698,0.000079,0.000079
80600,0.365760,0.365289,0.000471,0.000471
98228,0.600379,0.599012,0.001367,0.001367
56990,0.076696,0.074344,0.002352,0.002352
90231,0.178924,0.176904,0.002021,0.002021
80714,0.024564,0.022585,0.001979,0.001979
35034,0.135400,0.132809,0.002591,0.002591
9633,0.516050,0.511876,0.004175,0.004175
23985,0.424218,0.423018,0.001200,0.001200
71699,0.129080,0.128988,0.000091,0.000091
99845,0.181408,0.179164,0.002243,0.002243
99286,0.377326,0.374914,0.002412,0.002412
57952,0.175258,0.174276,0.000982,0.000982
61522,0.287207,0.286220,0.000987,0.000987
59404,0.276092,0.274646,0.001446,0.001446
80776,0.000644,0.001546,0.000903,-0.000903
68588,0.324832,0.324406,0.000427,0.000427
81705,0.460558,0.459027,0.001531,0.001531
84809,0.108260,0.104164,0.004096,0.004096
10280,0.586230,0.581572,0.004658,0.004658
11285,0.257725,0.256411,0.001314,0.001314
25263,0.534294,0.532320,0.001974,0.001974
18304,0.540137,0.539695,0.000442,0.000442
40539,0.343542,0.343346,0.000196,0.000196
23309,0.281586,0.280756,0.000830,0.000830
26349,0.339500,0.337846,0.001654,0.001654
79906,0.064260,0.059315,0.004945,0.004945
22913,0.443032,0.441796,0.001236,0.001236
53774,0.342225,0.340416,0.001809,0.001809
70634,0.176673,0.175158,0.001515,0.001515
31181,0.139929,0.137852,0.002076,0.002076
49120,0.101430,0.098632,0.002798,0.002798
98287,0.219007,0.218411,0.000596,0.000596
63290,0.539565,0.537262,0.002304,0.002304
4542,0.598006,0.596798,0.001208,0.001208
28440,0.121937,0.119433,0.002504,0.002504
35026,0.574630,0.573375,0.001255,0.001255
77563,0.598291,0.593517,0.004774,0.004774
23851,0.322944,0.321112,0.001833,0.001833
6758,0.245563,0.243389,0.002174,0.002174
29643,0.120951,0.117310,0.003641,0.003641
32258,0.279069,0.275656,0.003413,0.003413
47853,0.532604,0.529852,0.002752,0.002752
57601,0.086283,0.084226,0.002057,0.002057
17307,0.179780,0.177215,0.002565,0.002565
64594,0.302572,0.299077,0.003496,0.003496
4614,0.230977,0.229321,0.001655,0.001655
7821,0.182658,0.181161,0.001497,0.001497
64790,0.548113,0.545338,0.002775,0.002775
79648,0.424177,0.423036,0.001140,0.001140
35221,0.404624,0.403421,0.001204,0.001204
59712,0.586965,0.584590,0.002375,0.002375
14013,0.269084,0.267704,0.001380,0.001380
14869,0.294116,0.291939,0.002177,0.002177
68544,0.526568,0.523747,0.002821,0.002821
37491,0.538677,0.536690,0.001987,0.001987
81203,0.567910,0.565387,0.002523,0.002523
42960,0.151161,0.148372,0.002789,0.002789
87511,0.564750,0.562236,0.002514,0.002514
67976,0.436006,0.434552,0.001454,0.001454
68068,0.441463,0.440260,0.001203,0.001203
28449,0.479507,0.477311,0.002196,0.002196
57891,0.183588,0.181339,0.002249,0.002249
82374,0.198837,0.197625,0.001212,0.001212
35090,0.473922,0.471604,0.002318,0.002318
374,0.188786,0.187520,0.001265,0.001265
93876,0.429488,0.428819,0.000668,0.000668
18666,0.168612,0.166998,0.001613,0.001613
31234,0.157740,0.156545,0.001194,0.001194
52455,0.203942,0.200372,0.003570,0.003570
52631,0.464123,0.462247,0.001876,0.001876
15010,0.552813,0.549805,0.003008,0.003008
68329,0.362361,0.362411,0.000050,-0.000050
81321,0.236651,0.235274,0.001377,0.001377
46987,0.405098,0.404484,0.000614,0.000614
40083,0.284915,0.283808,0.001107,0.001107
69387,0.031220,0.028617,0.002602,0.002602
50127,0.363192,0.361922,0.001269,0.001269
38477,0.536555,0.534700,0.001855,0.001855
25315,0.015112,0.013090,0.002022,0.002022
50964,0.293037,0.287780,0.005257,0.005257
43838,0.417593,0.415765,0.001828,0.001828
51296,0.612323,0.610134,0.002189,0.002189
63148,0.362305,0.360892,0.001413,0.001413
44571,0.051311,0.048547,0.002764,0.002764
80037,0.172056,0.169108,0.002948,0.002948
64582,0.143801,0.142048,0.001752,0.001752
6165,0.079739,0.077393,0.002347,0.002347
99647,0.197751,0.196893,0.000858,0.000858
31799,0.104282,0.100531,0.003751,0.003751
70479,0.411161,0.409541,0.001620,0.001620
61644,0.557468,0.555213,0.002254,0.002254
63738,0.487269,0.485356,0.001913,0.001913
4416,0.108153,0.104948,0.003206,0.003206
54634,0.417673,0.415996,0.001677,0.001677
11988,0.184596,0.182463,0.002133,0.002133
28324,0.324365,0.323249,0.001116,0.001116
3713,0.371457,0.370181,0.001276,0.001276
37560,0.587886,0.586735,0.001151,0.001151
27950,0.498466,0.497220,0.001246,0.001246
58664,0.420343,0.418671,0.001671,0.001671
37173,0.403264,0.401146,0.002117,0.002117
41325,0.145828,0.143454,0.002374,0.002374
60994,0.242949,0.240103,0.002847,0.002847
94303,0.054793,0.050529,0.004265,0.004265
81682,0.040418,0.037589,0.002828,0.002828
22405,0.089596,0.086477,0.003118,0.003118
47866,0.242546,0.241611,0.000935,0.000935
74862,0.494050,0.492291,0.001759,0.001759
35505,0.574201,0.571983,0.002218,0.002218
32465,0.599673,0.599500,0.000172,0.000172
91889,0.180408,0.179000,0.001408,0.001408
81846,0.567766,0.565953,0.001814,0.001814
32678,0.106096,0.104028,0.002068,0.002068
1964,0.492570,0.490440,0.002130,0.002130
7964,0.554794,0.553694,0.001100,0.001100
24498,0.311165,0.309445,0.001720,0.001720
99366,0.236221,0.234348,0.001873,0.001873
89746,0.044329,0.041976,0.002353,0.002353
10761,0.122315,0.121828,0.000487,0.000487
5946,0.574435,0.571557,0.002878,0.002878
93227,0.126021,0.123443,0.002578,0.002578
19427,0.412638,0.410647,0.001992,0.001992
41399,0.100159,0.096938,0.003221,0.003221
36032,0.501277,0.500006,0.001271,0.001271
86539,0.404856,0.403051,0.001804,0.001804
67993,0.599055,0.597558,0.001496,0.001496
