,predicted,target,err,delta
41629,0.188842,0.188422,0.000420,0.000420
79528,0.567911,0.565596,0.002315,0.002315
77823,0.059615,0.056322,0.003293,0.003293
97295,0.007763,0.006914,0.000849,0.000849
54908,0.248623,0.246241,0.002381,0.002381
79828,0.230402,0.227693,0.002709,0.002709
97120,0.417476,0.416409,0.001067,0.001067
86172,0.429571,0.427423,0.002148,0.002148
2390,0.057280,0.056121,0.001159,0.001159
11051,0.248308,0.247604,0.000705,0.000705
51395,0.154671,0.154316,0.000355,0.000355
5970,0.443213,0.443528,0.000315,-0.000315
81457,0.325887,0.325500,0.000387,0.000387
11587,0.055350,0.051872,0.003478,0.003478
95769,0.608846,0.606423,0.002423,0.002423
89302,0.173256,0.171759,0.001497,0.001497
71673,0.297665,0.296858,0.000808,0.000808
43857,0.457008,0.454798,0.002210,0.002210
2220,0.120675,0.118781,0.001894,0.001894
67366,0.055129,0.052448,0.002681,0.002681
63750,0.284165,0.282876,0.001289,0.001289
26077,0.354405,0.353788,0.000617,0.000617
43483,0.533889,0.531740,0.002149,0.002149
15832,0.477889,0.477308,0.000581,0.000581
35025,0.429324,0.427691,0.001633,0.001633
21374,0.298292,0.296210,0.002081,0.002081
57605,0.328633,0.326394,0.002239,0.002239
32004,0.110921,0.107784,0.003137,0.003137
35426,0.340935,0.340190,0.000745,0.000745
46516,0.000764,0.002157,0.001393,-0.001393
18538,0.201533,0.200166,0.001368,0.001368
17172,0.081693,0.077896,0.003797,0.003797
1139,0.081568,0.079884,0.001684,0.001684
49468,0.559025,0.556127,0.002898,0.002898
15113,0.138523,0.136166,0.002357,0.002357
42569,0.121250,0.118777,0.002473,0.002473
30040,0.196126,0.194044,0.002082,0.002082
73897,0.374324,0.374343,0.000019,-0.000019
13309,0.249792,0.250324,0.000532,-0.000532
29343,0.305048,0.305363,0.000315,-0.000315
39304,0.019760,0.017730,0.002030,0.002030
17627,0.305247,0.302745,0.002503,0.002503
14237,0.416270,0.414770,0.001499,0.001499
78440,0.419217,0.416009,0.003208,0.003208
74806,0.347343,0.344973,0.002371,0.002371
60879,0.127401,0.126964,0.000437,0.000437
72058,0.130243,0.127211,0.003032,0.003032
41055,0.552607,0.550852,0.001755,0.001755
79152,0.376334,0.374776,0.001559,0.001559
87590,0.347963,0.345733,0.002230,0.002230
19051,0.382250,0.381125,0.001125,0.001125
49732,0.462490,0.459939,0.002551,0.002551
88673,0.179670,0.179027,0.000643,0.000643
23686,0.478136,0.476124,0.002012,0.002012
75814,0.332586,0.330949,0.001637,0.001637
37973,0.051587,0.052719,0.001132,-0.001132
62689,0.250347,0.248352,0.001995,0.001995
34285,0.566456,0.564131,0.002324,0.002324
72431,0.390269,0.389231,0.001038,0.001038
58034,0.462516,0.461929,0.000586,0.000586
70095,0.002327,0.002719,0.000393,-0.000393
66519,0.285406,0.282754,0.002652,0.002652
37054,0.587357,0.584529,0.002828,0.002828
78144,0.392172,0.390789,0.001383,0.001383
22751,0.455487,0.454086,0.001401,0.001401
23591,0.565622,0.562510,0.003112,0.003112
62738,0.224997,0.224507,0.000490,0.000490
6812,0.066118,0.063967,0.002150,0.002150
98041,0.144834,0.142689,0.002144,0.002144
75260,0.457051,0.455231,0.001820,0.001820
21982,0.414971,0.413699,0.001272,0.001272
99805,0.333757,0.331558,0.002199,0.002199
63121,0.204578,0.204670,0.000091,-0.000091
40441,0.577647,0.574844,0.002803,0.002803
21564,0.400511,0.399590,0.000921,0.000921
33499,0.051474,0.048583,0.002891,0.002891
83314,-0.000312,0.000375,0.000687,-0.000687
58205,0.139556,0.138218,0.001338,0.001338
39990,0.322143,0.321599,0.000544,0.000544
72839,0.136810,0.135281,0.001528,0.001528
115,0.217348,0.215248,0.002100,0.002100
68389,0.588829,0.587716,0.001112,0.001112
66085,0.353164,0.352537,0.000627,0.000627
23514,0.404068,0.402576,0.001492,0.001492
27966,0.190348,0.187915,0.002433,0.002433
41502,0.183794,0.181460,0.002334,0.002334
97074,0.589511,0.589359,0.000152,0.000152
6334,0.377219,0.375452,0.001766,0.001766
28406,0.184730,0.183912,0.000819,0.000819
44496,0.031727,0.028914,0.002813,0.002813
70616,0.471482,0.469608,0.001875,0.001875
67080,0.531069,0.529670,0.001399,0.001399
65440,0.350461,0.347279,0.003182,0.003182
20668,0.309899,0.308770,0.001129,0.001129
40885,0.099333,0.096448,0.002885,0.002885
59239,0.375550,0.374539,0.001011,0.001011
40299,0.245884,0.245040,0.000844,0.000844
32269,0.207232,0.207060,0.000171,0.000171
1364,0.505860,0.504032,0.001828,0.001828
32610,0.340204,0.339210,0.000994,0.000994
32248,0.024845,0.022335,0.002511,0.002511
98111,0.318744,0.315879,0.002865,0.002865
12800,0.024240,0.023626,0.000614,0.000614
96887,0.278077,0.277477,0.000600,0.000600
61511,0.216822,0.212925,0.003897,0.003897
69117,0.030245,0.028011,0.002234,0.002234
31504,0.156215,0.154200,0.002015,0.002015
99202,0.478033,0.477140,0.000893,0.000893
3094,0.132076,0.129669,0.002408,0.002408
67910,0.047982,0.045519,0.002463,0.002463
3029,0.411133,0.410163,0.000969,0.000969
38796,0.263296,0.262991,0.000304,0.000304
16200,0.101976,0.100028,0.001948,0.001948
58207,0.474713,0.474356,0.000357,0.000357
41776,0.234643,0.232889,0.001754,0.001754
43433,0.296879,0.293892,0.002987,0.002987
13548,0.131361,0.128913,0.002449,0.002449
31529,0.594811,0.593509,0.001303,0.001303
15351,0.018431,0.016602,0.001828,0.001828
29937,0.254516,0.253614,0.000903,0.000903
62630,0.571648,0.568945,0.002704,0.002704
2952,0.329951,0.330812,0.000861,-0.000861
68386,0.274274,0.274142,0.000132,0.000132
86057,0.435230,0.433861,0.001369,0.001369
3050,0.464300,0.462380,0.001920,0.001920
33599,0.103919,0.100658,0.003262,0.003262
17549,0.073446,0.070881,0.002564,0.002564
88402,0.581381,0.579463,0.001918,0.001918
96472,0.556814,0.554214,0.002599,0.002599
78959,0.274805,0.272771,0.002033,0.002033
76734,0.590807,0.588308,0.002499,0.002499
69979,0.525802,0.523239,0.002562,0.002562
56814,0.582103,0.578465,0.003638,0.003638
28109,0.262593,0.262310,0.000283,0.000283
19707,0.259593,0.258052,0.001540,0.001540
26106,0.425318,0.423707,0.001611,0.001611
48677,0.424841,0.423645,0.001197,0.001197
11608,0.416937,0.413603,0.003334,0.003334
24397,0.216068,0.214025,0.002043,0.002043
76354,0.243461,0.242210,0.001251,0.001251
97908,0.325978,0.324881,0.001097,0.001097
15502,0.141479,0.139060,0.002419,0.002419
67648,0.541874,0.539767,0.002107,0.002107
57536,0.087410,0.084420,0.002990,0.002990
21737,0.268356,0.269929,0.001574,-0.001574
51817,0.333036,0.332082,0.000954,0.000954
58214,0.397153,0.395207,0.001946,0.001946
46575,0.071701,0.068918,0.002783,0.002783
21267,0.184473,0.181436,0.003037,0.003037
58079,0.182972,0.181884,0.001088,0.001088
72527,0.131833,0.130364,0.001469,0.001469
11728,0.079256,0.078262,0.000995,0.000995
71364,0.489732,0.487639,0.002093,0.002093
39197,0.276540,0.275643,0.000896,0.000896
88139,0.380197,0.377831,0.002367,0.002367
78704,0.514610,0.513044,0.001567,0.001567
56497,0.167623,0.165009,0.002614,0.002614
21527,0.349315,0.349293,0.000023,0.000023
9375,0.564003,0.562351,0.001652,0.001652
63732,0.179010,0.177752,0.001258,0.001258
4063,0.292824,0.292948,0.000124,-0.000124
14277,-0.001895,0.000003,0.001898,-0.001898
88319,0.117435,0.114851,0.002583,0.002583
30188,0.561467,0.560675,0.000792,0.000792
26908,0.058780,0.055760,0.003020,0.003020
77106,0.323090,0.322372,0.000718,0.000718
19315,0.343515,0.341757,0.001758,0.001758
9908,0.219667,0.218196,0.001471,0.001471
14236,0.146486,0.145673,0.000813,0.000813
77368,-0.002384,0.000000,0.002384,-0.002384
56829,0.492394,0.490946,0.001448,0.001448
72470,0.548473,0.543605,0.004868,0.004868
20004,0.325741,0.324214,0.001528,0.001528
72626,0.005240,0.004524,0.000717,0.000717
11417,0.627111,0.625321,0.001789,0.001789
86223,0.491516,0.490129,0.001387,0.001387
63581,0.167009,0.165224,0.001785,0.001785
26967,0.434447,0.433278,0.001169,0.001169
86964,0.402814,0.401627,0.001187,0.001187
53596,0.442843,0.441815,0.001027,0.001027
74606,0.468554,0.466719,0.001835,0.001835
92825,0.606034,0.602735,0.003299,0.003299
88620,0.293432,0.292461,0.000971,0.000971
69570,-0.000051,0.001181,0.001233,-0.001233
89939,0.297508,0.295461,0.002048,0.002048
30994,0.276944,0.276034,0.000911,0.000911
60790,0.342499,0.340808,0.001692,0.001692
28624,0.172609,0.171045,0.001564,0.001564
45843,0.169759,0.170046,0.000286,-0.000286
63608,0.121121,0.119664,0.001457,0.001457
15862,0.157080,0.155444,0.001636,0.001636
60783,0.312234,0.312434,0.000200,-0.000200
11985,0.216098,0.215734,0.000364,0.000364
33886,0.170288,0.169083,0.001206,0.001206
53620,0.596429,0.595380,0.001049,0.001049
89260,0.567405,0.566058,0.001347,0.001347
97303,0.583433,0.580344,0.003089,0.003089
45451,0.121753,0.120860,0.000893,0.000893
87371,0.345574,0.341963,0.003611,0.003611
69144,0.454934,0.454988,0.000054,-0.000054
98716,0.349024,0.346594,0.002430,0.002430
56180,0.438459,0.436789,0.001671,0.001671
45675,0.123294,0.122140,0.001154,0.001154
74972,0.492765,0.490872,0.001893,0.001893
24386,0.552440,0.549385,0.003054,0.003054
59455,0.385385,0.383053,0.002332,0.002332
89377,0.221597,0.219944,0.001654,0.001654
23320,0.053037,0.051964,0.001073,0.001073
18275,0.030182,0.028764,0.001418,0.001418
88627,0.370329,0.368800,0.001529,0.001529
41077,0.530951,0.530100,0.000851,0.000851
26288,0.545636,0.543898,0.001738,0.001738
94205,0.536968,0.535317,0.001650,0.001650
61714,0.151458,0.148411,0.003047,0.003047
28409,0.427214,0.426781,0.000433,0.000433
70688,0.040319,0.038538,0.001781,0.001781
30835,0.431727,0.429901,0.001827,0.001827
80340,0.489499,0.487403,0.002096,0.002096
99106,0.041098,0.038784,0.002314,0.002314
80616,0.067195,0.063673,0.003523,0.003523
13278,0.549297,0.547870,0.001427,0.001427
56877,0.289157,0.288669,0.000488,0.000488
71298,0.113539,0.113135,0.000404,0.000404
59971,0.167996,0.166421,0.001575,0.001575
45700,0.251662,0.250775,0.000887,0.000887
2245,0.514031,0.512164,0.001867,0.001867
76401,0.310099,0.309178,0.000921,0.000921
90773,0.280422,0.280110,0.000312,0.000312
51483,0.136004,0.133556,0.002448,0.002448
82634,0.007880,0.006035,0.001845,0.001845
93135,0.495517,0.493587,0.001929,0.001929
77238,0.281893,0.280336,0.001557,0.001557
4615,0.068353,0.065919,0.002433,0.002433
98870,0.583145,0.581164,0.001981,0.001981
42552,0.078901,0.076937,0.001965,0.001965
42972,0.073950,0.071426,0.002524,0.002524
42484,0.590393,0.588999,0.001394,0.001394
49254,0.203574,0.201740,0.001833,0.001833
81360,0.158598,0.156411,0.002187,0.002187
70517,0.021168,0.019254,0.001914,0.001914
5210,0.019730,0.018180,0.001550,0.001550
81064,0.381601,0.380113,0.001489,0.001489
29981,0.258242,0.257412,0.000829,0.000829
90256,0.418029,0.416850,0.001178,0.001178
2633,0.420906,0.419387,0.001519,0.001519
30362,0.541640,0.539668,0.001972,0.001972
89230,0.145537,0.142504,0.003033,0.003033
33594,0.591398,0.590068,0.001330,0.001330
57466,0.026619,0.024399,0.002220,0.002220
96021,0.181863,0.180497,0.001366,0.001366
76472,-0.000944,0.000340,0.001284,-0.001284
11043,0.447231,0.444813,0.002418,0.002418
21289,0.319093,0.318573,0.000520,0.000520
16319,0.300301,0.298892,0.001410,0.001410
37614,0.207584,0.204221,0.003363,0.003363
96064,0.360059,0.360093,0.000035,-0.000035
49749,0.150497,0.149024,0.001473,0.001473
54660,0.535397,0.533692,0.001705,0.001705
85780,0.328725,0.327926,0.000800,0.000800
97869,0.531340,0.528730,0.002610,0.002610
8069,0.069937,0.066204,0.003732,0.003732
12633,0.443303,0.441876,0.001427,0.001427
14777,0.064132,0.062994,0.001137,0.001137
2731,0.210407,0.210421,0.000014,-0.000014
41010,0.352238,0.350425,0.001813,0.001813
29449,0.325817,0.326050,0.000233,-0.000233
60144,0.298503,0.297980,0.000523,0.000523
69422,0.508753,0.506684,0.002069,0.002069
50995,0.484109,0.482728,0.001381,0.001381
89828,0.291101,0.292860,0.001759,-0.001759
35078,0.180254,0.179136,0.001118,0.001118
30658,0.091159,0.086912,0.004247,0.004247
30839,0.301506,0.301680,0.000174,-0.000174
78908,0.259110,0.258218,0.000892,0.000892
98257,0.300255,0.299342,0.000913,0.000913
31271,0.610809,0.609042,0.001768,0.001768
8880,0.309608,0.309650,0.000042,-0.000042
68479,0.512108,0.510118,0.001990,0.001990
41285,0.303009,0.303172,0.000163,-0.000163
38929,0.381863,0.379058,0.002805,0.002805
1520,0.540271,0.538237,0.002034,0.002034
87338,0.250354,0.249845,0.000509,0.000509
27448,0.621247,0.619189,0.002058,0.002058
96369,0.061642,0.059106,0.002536,0.002536
81263,0.156104,0.153802,0.002302,0.002302
80087,0.521031,0.519110,0.001921,0.001921
32710,0.059216,0.057676,0.001539,0.001539
11133,0.415269,0.413693,0.001576,0.001576
21583,0.295240,0.294466,0.000774,0.000774
1372,0.425384,0.422938,0.002446,0.002446
79256,0.318990,0.318396,0.000594,0.000594
30687,0.409189,0.407564,0.001624,0.001624
92988,0.023692,0.021443,0.002249,0.002249
1406,0.234659,0.234328,0.000331,0.000331
17689,0.403490,0.403653,0.000163,-0.000163
52316,0.190568,0.187840,0.002728,0.002728
6725,0.161015,0.158998,0.002017,0.002017
73729,0.386571,0.386204,0.000367,0.000367
48174,0.064636,0.063502,0.001134,0.001134
41254,0.335224,0.334783,0.000441,0.000441
89215,0.282098,0.280440,0.001658,0.001658
92546,0.190264,0.187989,0.002274,0.002274
9030,0.492653,0.490424,0.002228,0.002228
19218,0.214158,0.212936,0.001222,0.001222
5860,0.343675,0.343921,0.000246,-0.000246
56248,0.049985,0.047460,0.002525,0.002525
97392,0.437977,0.436196,0.001781,0.001781
21228,0.109227,0.106062,0.003165,0.003165
44754,0.502160,0.501772,0.000388,0.000388
13486,0.359673,0.360436,0.000763,-0.000763
27145,0.136586,0.136135,0.000450,0.000450
15146,0.332534,0.333082,0.000549,-0.000549
4249,0.001265,0.004131,0.002866,-0.002866
49883,0.088843,0.085911,0.002932,0.002932
41027,0.321878,0.321477,0.000401,0.000401
93792,0.284883,0.282236,0.002647,0.002647
50835,0.392788,0.390449,0.002339,0.002339
25941,0.072932,0.069218,0.003714,0.003714
56774,0.302970,0.302877,0.000093,0.000093
97713,0.362185,0.361633,0.000552,0.000552
41668,0.002067,0.003176,0.001109,-0.001109
47226,0.119949,0.117290,0.002659,0.002659
13600,0.560310,0.557989,0.002322,0.002322
41151,0.414204,0.413021,0.001183,0.001183
77419,0.128418,0.125714,0.002704,0.002704
11192,0.394151,0.394524,0.000373,-0.000373
22210,0.274308,0.274571,0.000263,-0.000263
38366,0.295297,0.293836,0.001461,0.001461
60172,0.266525,0.266135,0.000390,0.000390
56183,0.117936,0.115269,0.002667,0.002667
59776,0.432136,0.431503,0.000633,0.000633
52447,0.493675,0.492636,0.001039,0.001039
76947,0.485752,0.485202,0.000549,0.000549
68824,0.452417,0.449546,0.002871,0.002871
81745,0.061713,0.059935,0.001778,0.001778
44165,0.323210,0.318951,0.004259,0.004259
47339,0.402248,0.401322,0.000926,0.000926
40523,0.207283,0.206740,0.000543,0.000543
33833,0.285849,0.283497,0.002351,0.002351
81430,0.146367,0.144800,0.001567,0.001567
24183,0.350026,0.350156,0.000130,-0.000130
76195,0.334676,0.335085,0.000409,-0.000409
97200,0.422295,0.421773,0.000523,0.000523
7713,0.031493,0.029511,0.001982,0.001982
81766,0.246973,0.246011,0.000962,0.000962
68724,0.568534,0.567476,0.001058,0.001058
17314,0.298572,0.298331,0.000240,0.000240
38164,0.330385,0.330403,0.000017,-0.000017
34244,0.274711,0.272147,0.002564,0.002564
51436,0.085788,0.083870,0.001919,0.001919
2188,0.138539,0.136251,0.002288,0.002288
44880,0.065584,0.063490,0.002094,0.002094
62739,0.193866,0.191572,0.002294,0.002294
50619,0.226063,0.224478,0.001585,0.001585
86857,0.206925,0.207367,0.000442,-0.000442
39684,0.237534,0.235825,0.001709,0.001709
32385,0.282794,0.281781,0.001014,0.001014
7718,0.077701,0.074916,0.002785,0.002785
3237,0.436590,0.434672,0.001919,0.001919
41367,0.607554,0.605695,0.001859,0.001859
61231,0.189905,0.188691,0.001213,0.001213
43092,0.007191,0.005390,0.001800,0.001800
158,0.159195,0.157994,0.001201,0.001201
4731,0.438252,0.436512,0.001740,0.001740
99971,0.386743,0.385674,0.001069,0.001069
97373,0.087851,0.085016,0.002836,0.002836
85048,0.558251,0.556271,0.001980,0.001980
19903,0.410603,0.409993,0.000610,0.000610
56135,0.321682,0.320234,0.001448,0.001448
30983,0.460086,0.458977,0.001110,0.001110
74546,0.346655,0.347079,0.000425,-0.000425
26665,0.262400,0.260974,0.001427,0.001427
2789,0.482983,0.481609,0.001374,0.001374
65024,0.463953,0.462956,0.000997,0.000997
43349,0.015109,0.013249,0.001860,0.001860
12678,-0.001189,0.000297,0.001487,-0.001487
40287,0.098752,0.095983,0.002769,0.002769
39434,0.183602,0.181949,0.001653,0.001653
93544,0.299724,0.296429,0.003294,0.003294
64059,0.184966,0.184233,0.000733,0.000733
45390,0.311871,0.309913,0.001958,0.001958
90503,0.491102,0.488453,0.002649,0.002649
24096,0.073242,0.069990,0.003252,0.003252
4328,0.050843,0.049491,0.001352,0.001352
70033,0.236576,0.235241,0.001335,0.001335
87655,0.431665,0.429021,0.002644,0.002644
97313,-0.002160,0.000000,0.002160,-0.002160
84915,0.288143,0.287284,0.000860,0.000860
16824,0.519363,0.517259,0.002104,0.002104
36998,0.336606,0.334753,0.001853,0.001853
61691,0.157168,0.155774,0.001394,0.001394
77251,0.302024,0.301708,0.000316,0.000316
71807,0.286052,0.284654,0.001399,0.001399
60604,0.397506,0.396396,0.001110,0.001110
63692,0.597806,0.593340,0.004466,0.004466
42507,0.529006,0.526607,0.002399,0.002399
3714,0.051921,0.048985,0.002936,0.002936
65662,0.426916,0.426030,0.000885,0.000885
2740,0.246461,0.247533,0.001073,-0.001073
74643,0.253348,0.250459,0.002889,0.002889
98203,0.492060,0.488189,0.003871,0.003871
18598,0.420216,0.417963,0.002253,0.002253
75566,0.170629,0.168381,0.002248,0.002248
76790,0.274575,0.273496,0.001079,0.001079
66552,0.161651,0.158722,0.002928,0.002928
9101,0.134685,0.132922,0.001764,0.001764
95653,0.094701,0.093276,0.001425,0.001425
34735,0.444948,0.442377,0.002571,0.002571
99824,0.191253,0.189850,0.001403,0.001403
80654,0.523431,0.519305,0.004126,0.004126
16990,0.345944,0.346187,0.000243,-0.000243
60366,0.413938,0.413103,0.000835,0.000835
90287,0.082909,0.079776,0.003133,0.003133
37716,0.040454,0.038694,0.001760,0.001760
1670,0.430171,0.427544,0.002627,0.002627
23796,0.323581,0.323140,0.000441,0.000441
669,0.213089,0.212703,0.000386,0.000386
22729,0.141530,0.140614,0.000917,0.000917
58980,0.450290,0.450204,0.000085,0.000085
13053,0.378035,0.376722,0.001313,0.001313
70590,0.534540,0.532284,0.002257,0.002257
28890,0.123466,0.123823,0.000356,-0.000356
17775,0.447950,0.446912,0.001037,0.001037
95206,0.204747,0.203396,0.001350,0.001350
47449,0.058405,0.055281,0.003124,0.003124
71413,0.323794,0.323144,0.000650,0.000650
84982,0.222255,0.219329,0.002926,0.002926
20763,0.585374,0.583220,0.002154,0.002154
44027,0.475334,0.473195,0.002138,0.002138
36465,0.029873,0.027754,0.002119,0.002119
53657,0.504515,0.502908,0.001607,0.001607
70943,0.599535,0.597320,0.002215,0.002215
83498,0.044675,0.043972,0.000703,0.000703
16790,0.117913,0.114940,0.002973,0.002973
59601,0.100624,0.098339,0.002285,0.002285
75472,0.492606,0.491411,0.001195,0.001195
69808,0.416991,0.416340,0.000651,0.000651
70483,0.179334,0.179050,0.000284,0.000284
61079,0.415429,0.414584,0.000846,0.000846
92647,0.254630,0.253434,0.001196,0.001196
45934,0.168307,0.167470,0.000837,0.000837
40752,0.379224,0.378935,0.000289,0.000289
44799,0.070603,0.068209,0.002394,0.002394
34513,0.166800,0.164591,0.002210,0.002210
62917,0.381637,0.380778,0.000859,0.000859
88381,0.548662,0.546514,0.002149,0.002149
61976,0.134016,0.133422,0.000594,0.000594
45664,0.274129,0.275147,0.001018,-0.001018
48331,0.178120,0.177404,0.000716,0.000716
59161,0.117850,0.117044,0.000807,0.000807
85912,0.575960,0.573084,0.002876,0.002876
25195,0.302277,0.301705,0.000572,0.000572
54595,0.298527,0.297857,0.000670,0.000670
516,0.164185,0.162572,0.001613,0.001613
51508,0.219023,0.217986,0.001037,0.001037
29305,0.575767,0.570902,0.004865,0.004865
88923,0.470139,0.468495,0.001644,0.001644
43712,0.020037,0.018761,0.001276,0.001276
64208,0.155984,0.154675,0.001308,0.001308
71920,0.251330,0.251023,0.000307,0.000307
47649,0.384150,0.383657,0.000493,0.000493
77641,0.533868,0.532322,0.001546,0.001546
51393,0.151647,0.149307,0.002340,0.002340
16726,0.467312,0.465521,0.001791,0.001791
28739,0.023020,0.021221,0.001799,0.001799
15753,0.394930,0.393784,0.001146,0.001146
32048,0.428523,0.427996,0.000527,0.000527
