,predicted,target,err:
45731,0.233669,0.232126,0.001543
60342,0.019775,0.022674,0.002899
17218,0.388005,0.385505,0.002500
25448,0.273450,0.274133,0.000683
56747,0.072474,0.076901,0.004427
20203,0.482512,0.482349,0.000163
65939,0.078259,0.080203,0.001944
23449,0.174383,0.174092,0.000291
38924,0.292364,0.292684,0.000320
26585,-0.002293,0.002042,0.004335
45884,0.110874,0.112802,0.001928
51882,0.383965,0.386852,0.002887
45290,0.153747,0.158391,0.004644
25604,0.372979,0.373256,0.000277
8544,0.603213,0.602684,0.000529
4720,0.327272,0.328646,0.001374
30860,0.272622,0.274858,0.002236
1568,0.513039,0.517783,0.004744
51131,0.175498,0.178048,0.002550
4936,0.566460,0.570189,0.003729
56215,0.299207,0.299443,0.000236
8513,0.312958,0.312518,0.000440
49741,0.415880,0.415859,0.000021
52609,0.101360,0.102558,0.001198
2967,0.185937,0.187241,0.001304
31513,0.016406,0.021265,0.004859
34544,0.019911,0.025911,0.006000
11191,0.362748,0.362044,0.000704
25177,0.435516,0.434144,0.001372
15322,0.048032,0.050006,0.001974
401,0.187219,0.187405,0.000186
1672,0.335590,0.333960,0.001630
60258,0.347936,0.345725,0.002211
9252,0.166516,0.167446,0.000930
60038,0.028905,0.032101,0.003196
61575,0.436216,0.436917,0.000701
40817,0.030046,0.032761,0.002715
40395,0.450621,0.452230,0.001609
7825,0.116086,0.117203,0.001117
52986,0.076626,0.078718,0.002092
45842,0.126643,0.130533,0.003890
8298,0.063300,0.064629,0.001329
22172,0.315681,0.315149,0.000532
15718,0.164702,0.165953,0.001251
34663,0.517841,0.520091,0.002250
18321,0.034233,0.036068,0.001835
32493,0.037988,0.033012,0.004976
33317,0.379739,0.378750,0.000989
18358,0.083027,0.084147,0.001120
65264,0.131350,0.130067,0.001283
43825,0.100255,0.100118,0.000137
38740,0.116396,0.117886,0.001490
28917,0.335103,0.342123,0.007020
55120,0.449902,0.449613,0.000289
38339,0.112764,0.115773,0.003009
9659,0.428289,0.430717,0.002428
46311,0.368706,0.368421,0.000285
39731,0.005771,0.007023,0.001252
13015,0.072452,0.076863,0.004411
45014,0.145066,0.144637,0.000429
61846,0.302233,0.301615,0.000618
40829,0.247196,0.249653,0.002457
49747,0.438670,0.440576,0.001906
33118,0.119411,0.121946,0.002535
44342,0.226620,0.227483,0.000863
16834,0.006386,0.008805,0.002419
44822,0.316239,0.316947,0.000708
32137,0.323637,0.323154,0.000483
28722,0.004931,0.007003,0.002072
37932,0.281751,0.281161,0.000590
11990,0.407099,0.407419,0.000320
56424,0.312206,0.312858,0.000652
40778,0.269835,0.269785,0.000050
34913,0.049989,0.052848,0.002859
19326,0.166280,0.166059,0.000221
345,0.069367,0.073709,0.004342
14612,0.450950,0.450506,0.000444
15604,0.048749,0.052488,0.003739
36676,0.444071,0.441874,0.002197
64137,0.290527,0.288538,0.001989
976,0.394627,0.392346,0.002281
25127,0.190317,0.190232,0.000085
10312,0.419703,0.417423,0.002280
9334,0.022765,0.023553,0.000788
8830,0.256779,0.258597,0.001818
1063,0.450943,0.452589,0.001646
6147,0.252775,0.252664,0.000111
57061,0.079876,0.081131,0.001255
13014,0.149762,0.149284,0.000478
18579,0.319513,0.319837,0.000324
3746,0.293429,0.293132,0.000297
27553,0.034478,0.037979,0.003501
7688,0.105560,0.108823,0.003263
45081,0.125693,0.125931,0.000238
53382,0.063958,0.067398,0.003440
36202,0.122531,0.125107,0.002576
32616,0.155423,0.157487,0.002064
64525,0.240958,0.243579,0.002621
5816,0.130942,0.130633,0.000309
1755,0.280894,0.282069,0.001175
2501,0.425656,0.426762,0.001106
29403,0.312302,0.311788,0.000514
56688,0.197605,0.197019,0.000586
6291,0.342702,0.341829,0.000873
26929,0.412106,0.411706,0.000400
46653,0.269797,0.268668,0.001129
44459,0.264731,0.265021,0.000290
39762,0.162478,0.161404,0.001074
58480,0.010455,0.016566,0.006111
35603,0.113786,0.113704,0.000082
27400,0.112603,0.114217,0.001614
23359,0.148557,0.147362,0.001195
24169,0.137357,0.139966,0.002609
19133,0.231180,0.228192,0.002988
52497,0.597904,0.593918,0.003986
62814,0.294851,0.294120,0.000731
40593,0.131787,0.132357,0.000570
12821,0.232783,0.232076,0.000707
44728,0.050662,0.050925,0.000263
63682,0.344798,0.344810,0.000012
29503,0.025261,0.031907,0.006646
23633,0.585997,0.584668,0.001329
42315,0.378013,0.376693,0.001320
59989,0.047321,0.047550,0.000229
41365,0.303657,0.304541,0.000884
34973,0.451918,0.450620,0.001298
12705,0.493849,0.494362,0.000513
13978,0.112079,0.115090,0.003011
46935,0.453134,0.452051,0.001083
23948,0.082320,0.085030,0.002710
62892,0.608953,0.607584,0.001369
4376,0.222887,0.223902,0.001015
18076,0.188394,0.187440,0.000954
61447,0.325238,0.324312,0.000926
53912,0.238745,0.238512,0.000233
11060,0.412921,0.410472,0.002449
40705,0.075522,0.074028,0.001494
51060,0.186827,0.185165,0.001662
55382,0.161377,0.161596,0.000219
47223,0.006423,0.009954,0.003531
36475,0.521184,0.519829,0.001355
12116,0.111603,0.115252,0.003649
388,0.084520,0.087054,0.002534
61128,0.369586,0.368289,0.001297
19143,0.257849,0.256843,0.001006
30415,0.319612,0.316250,0.003362
28130,0.253899,0.256640,0.002741
63466,0.332847,0.333386,0.000539
13381,0.083029,0.085793,0.002764
32905,0.256175,0.256286,0.000111
30489,0.275941,0.276298,0.000357
56389,0.231286,0.229841,0.001445
45892,0.107761,0.110525,0.002764
28434,0.091212,0.092910,0.001698
14699,0.016705,0.020979,0.004274
24356,0.146300,0.146349,0.000049
47991,0.045408,0.046918,0.001510
7293,0.125922,0.126669,0.000747
22018,0.415204,0.413558,0.001646
13344,0.114499,0.116553,0.002054
40480,0.281591,0.282140,0.000549
15287,0.102717,0.105589,0.002872
50827,0.057492,0.061670,0.004178
61098,0.161931,0.168750,0.006819
53489,0.081565,0.082068,0.000503
50745,0.360807,0.360882,0.000075
19406,0.381848,0.379617,0.002231
819,0.371114,0.365962,0.005152
46,0.003290,0.008612,0.005322
39780,0.001746,0.005465,0.003719
56155,0.181284,0.183605,0.002321
54423,0.337128,0.338131,0.001003
42442,0.138277,0.137860,0.000417
53133,0.173907,0.174741,0.000834
7103,0.122645,0.125029,0.002384
65280,0.082767,0.081160,0.001607
603,0.237354,0.237903,0.000549
23885,0.311255,0.309384,0.001871
5393,0.377783,0.375397,0.002386
21748,0.089611,0.093262,0.003651
19048,0.421176,0.420038,0.001138
51652,0.005133,0.005904,0.000771
32990,0.004822,0.006926,0.002104
18328,0.362119,0.359785,0.002334
20310,0.287852,0.285231,0.002621
32506,0.092608,0.096895,0.004287
19857,0.339612,0.341080,0.001468
26376,0.355336,0.355217,0.000119
41099,0.034919,0.037635,0.002716
41403,0.083305,0.085808,0.002503
397,0.168169,0.169154,0.000985
15345,0.352204,0.352201,0.000003
50002,0.307783,0.309136,0.001353
22470,0.228519,0.228865,0.000346
55354,0.201578,0.201875,0.000297
59743,0.391854,0.390898,0.000956
18808,0.233389,0.230905,0.002484
10622,0.339538,0.340911,0.001373
62975,0.115371,0.117924,0.002553
40610,0.245013,0.242013,0.003000
42876,0.286194,0.287056,0.000862
2639,0.289059,0.287950,0.001109
34778,0.126378,0.126133,0.000245
23407,0.501877,0.502698,0.000821
21013,0.172244,0.174264,0.002020
28601,0.179051,0.178809,0.000242
58477,0.327226,0.325139,0.002087
8056,0.304488,0.303960,0.000528
8282,0.601669,0.601270,0.000399
50322,0.301930,0.302724,0.000794
64255,0.046276,0.041483,0.004793
46334,0.438940,0.440151,0.001211
12560,0.161600,0.163679,0.002079
10987,0.288795,0.288207,0.000588
44534,0.590624,0.589894,0.000730
8151,0.406294,0.407168,0.000874
63918,0.243970,0.244312,0.000342
23845,0.412164,0.411305,0.000859
11788,0.391751,0.390639,0.001112
42050,0.401703,0.400294,0.001409
50850,0.423967,0.422914,0.001053
16590,0.085290,0.088707,0.003417
2456,0.394150,0.392268,0.001882
26277,0.205203,0.202988,0.002215
8650,0.021053,0.026799,0.005746
43127,0.544606,0.541630,0.002976
14469,0.426871,0.426435,0.000436
46549,0.016836,0.020216,0.003380
48029,0.431975,0.432443,0.000468
46565,0.160422,0.158620,0.001802
39603,0.354038,0.351397,0.002641
51159,0.327802,0.326333,0.001469
30944,0.041951,0.042121,0.000170
42658,0.531696,0.531938,0.000242
25790,0.162222,0.162225,0.000003
40103,0.364724,0.365803,0.001079
32074,0.366976,0.364613,0.002363
32588,0.147293,0.148193,0.000900
28565,0.329750,0.332868,0.003118
53121,0.217846,0.215839,0.002007
35878,0.175406,0.176519,0.001113
14265,0.400720,0.402392,0.001672
57263,0.137872,0.137944,0.000072
14438,0.309043,0.307155,0.001888
30432,0.230328,0.229326,0.001002
40248,0.125668,0.128876,0.003208
40715,0.482544,0.482293,0.000251
62971,0.111330,0.113303,0.001973
15156,0.125818,0.128054,0.002236
48602,0.698875,0.699490,0.000615
53764,0.295606,0.294539,0.001067
23631,0.147499,0.147759,0.000260
27456,0.017867,0.022555,0.004688
35252,0.199687,0.198957,0.000730
53816,0.304518,0.305923,0.001405
13514,0.506434,0.505920,0.000514
39415,0.153258,0.153333,0.000075
25154,0.098805,0.098221,0.000584
9893,0.056022,0.058855,0.002833
6770,0.349662,0.349454,0.000208
45006,0.285227,0.287650,0.002423
36619,0.070775,0.072228,0.001453
50904,0.034292,0.036622,0.002330
43358,0.288557,0.289192,0.000635
7186,0.343107,0.344522,0.001415
23983,0.168632,0.167808,0.000824
57074,0.343179,0.343927,0.000748
5155,0.385034,0.380891,0.004143
48539,0.284065,0.281436,0.002629
41299,0.293459,0.291036,0.002423
48694,0.092947,0.097721,0.004774
18217,0.165436,0.164903,0.000533
17433,0.157845,0.157281,0.000564
23467,0.101753,0.104016,0.002263
23105,0.430029,0.427856,0.002173
40365,0.185950,0.185874,0.000076
29101,0.071580,0.077008,0.005428
31229,0.440205,0.441964,0.001759
40331,0.151905,0.151707,0.000198
44318,0.130102,0.130549,0.000447
7013,0.397131,0.396548,0.000583
6562,0.128938,0.129045,0.000107
30445,0.251714,0.250287,0.001427
59126,0.085541,0.086224,0.000683
44270,0.059961,0.063034,0.003073
53252,0.075614,0.077879,0.002265
37983,0.009370,0.017676,0.008306
33920,0.263411,0.261660,0.001751
48782,0.254945,0.253702,0.001243
33960,0.466006,0.465153,0.000853
17453,0.274533,0.274472,0.000061
54541,0.208749,0.208282,0.000467
58088,0.453828,0.451037,0.002791
35752,0.175492,0.178050,0.002558
24428,0.224181,0.227713,0.003532
19562,0.265786,0.268185,0.002399
47143,0.273209,0.274319,0.001110
24017,0.062208,0.067008,0.004800
44951,0.104304,0.102486,0.001818
11696,0.216254,0.214867,0.001387
55224,0.242861,0.242152,0.000709
66031,0.002369,0.005404,0.003035
64928,0.151330,0.151922,0.000592
63906,0.435811,0.434718,0.001093
12989,0.026219,0.028123,0.001904
33264,0.314693,0.311765,0.002928
62671,0.280444,0.280798,0.000354
20129,0.009982,0.010698,0.000716
61755,0.306956,0.306583,0.000373
52624,0.094447,0.095689,0.001242
36424,0.450096,0.450555,0.000459
60224,0.259353,0.259796,0.000443
27551,0.226648,0.222208,0.004440
65567,0.449233,0.450933,0.001700
65509,0.083330,0.084041,0.000711
44431,0.102501,0.103256,0.000755
58993,0.133510,0.132522,0.000988
60109,0.315319,0.314279,0.001040
26719,0.226735,0.224631,0.002104
12138,0.229876,0.232295,0.002419
33581,0.324937,0.324185,0.000752
64586,0.254932,0.254907,0.000025
63588,0.141724,0.140373,0.001351
6195,0.189924,0.189763,0.000161
39264,0.050365,0.053670,0.003305
33849,0.047790,0.050090,0.002300
18160,0.173124,0.172543,0.000581
47827,0.191645,0.190171,0.001474
37071,0.297678,0.296699,0.000979
29548,0.362127,0.360705,0.001422
53156,0.249472,0.247999,0.001473
57120,0.114170,0.117641,0.003471
18167,0.496449,0.493445,0.003004
5550,0.534787,0.534175,0.000612
16068,0.520954,0.520743,0.000211
59911,0.339479,0.340180,0.000701
57346,0.311535,0.311025,0.000510
41399,0.359956,0.361776,0.001820
8903,0.064612,0.064703,0.000091
42966,0.124305,0.122573,0.001732
21934,0.338110,0.338220,0.000110
42541,0.130936,0.131559,0.000623
55402,0.377867,0.372785,0.005082
51384,0.046634,0.049038,0.002404
55616,0.296185,0.295192,0.000993
62356,0.570956,0.568468,0.002488
15637,0.227556,0.227138,0.000418
10670,0.507192,0.507028,0.000164
20956,0.511926,0.510282,0.001644
58734,0.562971,0.557126,0.005845
29200,0.197222,0.201155,0.003933
23667,0.621657,0.625256,0.003599
49426,0.388312,0.388218,0.000094
37866,0.265706,0.266801,0.001095
49773,0.189089,0.191053,0.001964
8616,0.271198,0.270277,0.000921
8096,0.471386,0.468678,0.002708
22947,0.151515,0.152216,0.000701
19205,0.247893,0.245895,0.001998
1686,0.345312,0.343573,0.001739
66294,-0.009839,0.000882,0.010721
44114,0.174705,0.176068,0.001363
30398,0.209064,0.206545,0.002519
55428,0.087367,0.089649,0.002282
41546,0.032722,0.033948,0.001226
66615,0.441628,0.448467,0.006839
55607,0.001641,0.004144,0.002503
35151,0.103218,0.103845,0.000627
65730,0.203442,0.200836,0.002606
11016,0.283054,0.282361,0.000693
537,0.145217,0.145468,0.000251
65120,0.153803,0.154101,0.000298
58979,0.205988,0.203839,0.002149
49615,0.485331,0.484309,0.001022
11490,0.367189,0.366795,0.000394
1006,0.160427,0.169313,0.008886
54623,0.257666,0.257835,0.000169
35839,0.051845,0.053430,0.001585
64673,0.428982,0.430132,0.001150
52252,0.319182,0.320665,0.001483
40027,0.411004,0.409438,0.001566
25290,0.278592,0.278717,0.000125
24588,0.325282,0.323014,0.002268
56910,0.557414,0.560991,0.003577
64294,0.278938,0.277355,0.001583
65801,0.097375,0.100453,0.003078
42031,0.128470,0.129438,0.000968
36216,0.404925,0.397255,0.007670
49958,0.120935,0.123936,0.003001
5527,0.096883,0.100037,0.003154
66910,0.488064,0.485896,0.002168
36369,0.529404,0.528479,0.000925
56542,0.493881,0.491551,0.002330
7996,0.117588,0.118366,0.000778
32947,0.218716,0.217886,0.000830
26080,0.277762,0.278089,0.000327
21440,0.050448,0.051964,0.001516
23190,0.348490,0.346467,0.002023
61989,0.162265,0.162560,0.000295
48361,0.101143,0.102924,0.001781
8809,0.275918,0.275983,0.000065
48394,0.434539,0.433294,0.001245
38171,0.210375,0.210186,0.000189
55958,0.202459,0.201040,0.001419
49799,0.040753,0.043728,0.002975
45347,0.119955,0.124260,0.004305
28034,0.132602,0.131507,0.001095
30943,0.087717,0.089788,0.002071
63775,0.565309,0.564708,0.000601
9124,0.276377,0.275380,0.000997
15826,0.383850,0.381122,0.002728
23349,0.109218,0.110354,0.001136
18251,0.057963,0.060145,0.002182
48840,0.000217,0.007507,0.007290
7675,0.420134,0.417795,0.002339
56028,0.391603,0.389138,0.002465
59187,0.147385,0.148207,0.000822
59471,0.150047,0.150326,0.000279
60055,0.183671,0.181999,0.001672
59554,0.036273,0.040960,0.004687
46075,0.367518,0.365944,0.001574
24802,0.276797,0.274138,0.002659
30084,0.299939,0.299566,0.000373
44205,0.327237,0.329909,0.002672
21244,0.165429,0.165125,0.000304
54749,0.069843,0.071101,0.001258
53460,0.372675,0.373814,0.001139
43885,0.148939,0.149551,0.000612
62957,0.165156,0.162127,0.003029
39908,0.104795,0.105010,0.000215
35962,0.010075,0.015670,0.005595
28965,0.051875,0.056183,0.004308
34689,0.277468,0.277234,0.000234
16262,0.095070,0.096282,0.001212
49448,0.141251,0.142102,0.000851
64087,0.239458,0.237846,0.001612
3964,0.325518,0.325675,0.000157
6626,0.059239,0.061566,0.002327
52012,0.021655,0.026559,0.004904
60203,0.529829,0.527159,0.002670
20634,0.148517,0.145998,0.002519
45354,0.336005,0.333241,0.002764
20994,0.229676,0.231178,0.001502
15205,0.138119,0.137263,0.000856
13085,-0.009830,0.000006,0.009836
48147,0.064242,0.070611,0.006369
23702,0.109046,0.110523,0.001477
15220,0.370262,0.372103,0.001841
1527,0.044343,0.046964,0.002621
44882,0.309185,0.307633,0.001552
65195,0.399536,0.396090,0.003446
62193,0.029426,0.031826,0.002400
33928,0.474312,0.473287,0.001025
57412,0.339765,0.338406,0.001359
61473,0.189803,0.188283,0.001520
13639,0.446465,0.446735,0.000270
9089,0.258215,0.255289,0.002926
25264,0.005514,0.007397,0.001883
8805,0.437559,0.436081,0.001478
40320,0.288885,0.291916,0.003031
65384,0.371172,0.371059,0.000113
31193,0.012050,0.016148,0.004098
3329,0.188291,0.187849,0.000442
28304,0.164467,0.165260,0.000793
13617,0.109639,0.110039,0.000400
57100,0.064869,0.065967,0.001098
27095,0.364434,0.364103,0.000331
35653,0.418319,0.417278,0.001041
49254,0.395793,0.396251,0.000458
2764,0.070129,0.069213,0.000916
36272,0.161961,0.161287,0.000674
25410,0.529556,0.528942,0.000614
43261,0.316933,0.318916,0.001983
11448,0.448424,0.446161,0.002263
9373,0.193028,0.187837,0.005191
66152,0.389985,0.389382,0.000603
62986,0.285552,0.286340,0.000788
12885,0.332153,0.331746,0.000407
64418,0.596055,0.594848,0.001207
14675,0.269386,0.268268,0.001118
48608,0.116096,0.116155,0.000059
48184,0.307363,0.305353,0.002010
227,0.289043,0.287504,0.001539
62031,0.420522,0.418939,0.001583
46419,0.161077,0.161303,0.000226
25941,0.022924,0.028949,0.006025
17120,0.004955,0.009152,0.004197
45245,0.037206,0.040882,0.003676
50555,0.153373,0.154240,0.000867
40384,0.176113,0.175739,0.000374
44375,0.321362,0.315065,0.006297
56114,0.111136,0.111353,0.000217
10124,0.221502,0.220472,0.001030
60288,0.160784,0.158821,0.001963
35632,0.295001,0.292512,0.002489
30973,0.674331,0.672371,0.001960
17225,0.225409,0.223107,0.002302
29746,0.097358,0.101245,0.003887
39839,0.120358,0.118515,0.001843
28425,0.204567,0.206501,0.001934
6504,0.063411,0.065299,0.001888
36362,0.096943,0.101120,0.004177
57891,0.243792,0.241541,0.002251
20302,0.305277,0.304570,0.000707
13332,0.585955,0.584131,0.001824
33410,0.360756,0.359586,0.001170
58572,0.169876,0.163748,0.006128
34250,0.361270,0.360250,0.001020
20240,0.054687,0.057076,0.002389
49867,0.267869,0.266409,0.001460
41333,0.437433,0.434859,0.002574
37774,0.292718,0.292706,0.000012
38337,0.341752,0.342581,0.000829
49519,0.250212,0.250652,0.000440
6063,0.145648,0.146707,0.001059
23802,0.098426,0.096551,0.001875
2950,0.409094,0.409135,0.000041
52294,0.163981,0.166328,0.002347
16155,0.341337,0.341860,0.000523
20880,0.280607,0.281090,0.000483
24955,0.143538,0.142102,0.001436
61970,0.416795,0.414505,0.002290
27077,0.045203,0.045006,0.000197
46385,0.092360,0.095507,0.003147
19936,0.497331,0.498008,0.000677
25555,0.343557,0.341293,0.002264
37903,0.056615,0.057607,0.000992
35882,0.106972,0.108228,0.001256
40859,0.113026,0.115322,0.002296
3014,0.033542,0.034829,0.001287
8634,0.157809,0.159579,0.001770
63004,0.156153,0.157601,0.001448
65569,0.338442,0.339516,0.001074
55405,0.237321,0.235086,0.002235
13241,0.014489,0.017294,0.002805
1280,0.406481,0.406100,0.000381
63055,0.394620,0.399346,0.004726
3819,0.302683,0.303644,0.000961
16807,0.144964,0.143881,0.001083
30585,0.323538,0.326161,0.002623
35796,0.412385,0.413479,0.001094
2292,0.519107,0.517093,0.002014
43966,0.359986,0.355636,0.004350
36573,0.247583,0.247664,0.000081
58008,0.090943,0.093948,0.003005
31628,0.262273,0.257986,0.004287
25856,0.017469,0.021612,0.004143
13070,0.207317,0.206838,0.000479
54644,0.362831,0.363113,0.000282
40996,0.372780,0.371525,0.001255
39756,0.190935,0.192357,0.001422
31292,0.249072,0.248576,0.000496
8762,0.105930,0.106921,0.000991
17668,0.297429,0.296983,0.000446
46876,0.222747,0.221549,0.001198
57478,0.164494,0.166783,0.002289
55499,0.053989,0.056245,0.002256
58588,0.220379,0.217074,0.003305
9363,0.476285,0.472662,0.003623
5477,0.191399,0.192718,0.001319
30792,0.428371,0.431357,0.002986
39119,0.121495,0.122029,0.000534
58071,0.073659,0.074913,0.001254
34606,0.180812,0.177174,0.003638
42897,0.036958,0.041654,0.004696
56634,0.038888,0.043057,0.004169
24854,0.112760,0.114308,0.001548
19348,0.036124,0.037961,0.001837
37614,0.308576,0.310108,0.001532
31268,0.167523,0.167569,0.000046
64420,0.437333,0.434500,0.002833
3172,0.166492,0.162098,0.004394
44667,0.261189,0.255411,0.005778
26075,0.202850,0.202423,0.000427
56031,0.621655,0.622626,0.000971
37007,0.383788,0.383546,0.000242
13170,0.521236,0.518939,0.002297
26004,0.172424,0.171703,0.000721
59217,0.533611,0.534238,0.000627
20883,0.530316,0.529620,0.000696
62288,0.065386,0.067958,0.002572
58199,0.458825,0.458249,0.000576
46923,0.150696,0.151391,0.000695
12093,0.309605,0.310302,0.000697
46588,0.051105,0.053769,0.002664
35173,0.286099,0.285128,0.000971
34729,0.257378,0.257208,0.000170
39847,0.218072,0.215839,0.002233
9657,0.350207,0.349229,0.000978
24479,0.144328,0.144546,0.000218
46215,0.477615,0.478948,0.001333
49583,0.536789,0.532438,0.004351
4498,0.344586,0.341741,0.002845
