,predicted,target,err:
46119,0.367389,0.364697,0.002692
34298,0.304668,0.303732,0.000936
26334,0.316486,0.315517,0.000969
28516,0.206707,0.208678,0.001971
60587,0.219258,0.217576,0.001682
47444,0.211358,0.210221,0.001137
19582,0.145498,0.145070,0.000428
30905,0.389430,0.388297,0.001133
27705,0.059161,0.061299,0.002138
47000,0.109051,0.110993,0.001942
31209,0.329660,0.326357,0.003303
20589,0.345049,0.345477,0.000428
37897,0.125300,0.125753,0.000453
55242,0.286681,0.288173,0.001492
58174,0.213951,0.211410,0.002541
47891,0.602444,0.603014,0.000570
9311,0.116723,0.119350,0.002627
46561,0.535032,0.534012,0.001020
34895,0.058959,0.060914,0.001955
53077,0.091433,0.091369,0.000064
42494,0.050718,0.049831,0.000887
65444,0.061398,0.061555,0.000157
15719,0.247451,0.247490,0.000039
2954,0.183896,0.183003,0.000893
2592,0.132035,0.130765,0.001270
12423,0.412108,0.411958,0.000150
17688,0.349608,0.348963,0.000645
40116,0.154894,0.155147,0.000253
13661,0.295550,0.298421,0.002871
60722,0.389493,0.384443,0.005050
27035,0.212243,0.212621,0.000378
46704,0.063719,0.066120,0.002401
14278,0.053427,0.055297,0.001870
40582,0.306056,0.305036,0.001020
26319,0.400582,0.396758,0.003824
8517,0.102420,0.104148,0.001728
48959,0.155293,0.156941,0.001648
23056,0.052929,0.055299,0.002370
17147,0.151363,0.149306,0.002057
40871,0.234477,0.234748,0.000271
19961,0.214521,0.215956,0.001435
45306,0.329968,0.331513,0.001545
46395,0.402127,0.399552,0.002575
37439,0.188844,0.188173,0.000671
5662,0.069162,0.070698,0.001536
40936,0.007501,0.009322,0.001821
16275,0.290534,0.291891,0.001357
6075,0.435286,0.433642,0.001644
48242,0.195814,0.199006,0.003192
63500,0.304138,0.304742,0.000604
19470,0.121157,0.121788,0.000631
21666,0.536081,0.533591,0.002490
9661,0.006339,0.009709,0.003370
14399,0.178236,0.177020,0.001216
39987,0.569270,0.569697,0.000427
55986,0.097175,0.100463,0.003288
24987,0.314173,0.313178,0.000995
40305,0.553937,0.552806,0.001131
22478,0.090998,0.093250,0.002252
53438,0.514365,0.514559,0.000194
63648,0.245801,0.247340,0.001539
60757,0.168038,0.168648,0.000610
43800,0.021345,0.027648,0.006303
15538,0.264568,0.264501,0.000067
30599,0.214354,0.213335,0.001019
59687,0.202692,0.201541,0.001151
59388,0.023790,0.027134,0.003344
34025,0.011035,0.011124,0.000089
12203,0.338113,0.336942,0.001171
34146,0.003927,0.007739,0.003812
66147,0.145600,0.144329,0.001271
45259,0.071087,0.073919,0.002832
38099,0.345833,0.346122,0.000289
7627,0.331014,0.328024,0.002990
2328,0.255886,0.253928,0.001958
18967,0.215904,0.213986,0.001918
24625,0.266871,0.266031,0.000840
18551,0.508961,0.510692,0.001731
40022,0.569095,0.568000,0.001095
25821,0.020553,0.022779,0.002226
63420,0.437588,0.442187,0.004599
59817,0.226806,0.223360,0.003446
61492,0.307166,0.306283,0.000883
12750,0.129163,0.130080,0.000917
10643,0.244760,0.241680,0.003080
27555,0.342989,0.343612,0.000623
32958,0.283589,0.283405,0.000184
48471,0.174806,0.179992,0.005186
19007,0.325433,0.324143,0.001290
27317,0.148085,0.148467,0.000382
16474,0.110560,0.111648,0.001088
27225,0.322620,0.320938,0.001682
7823,0.374401,0.372608,0.001793
59227,0.069398,0.072000,0.002602
5549,0.254349,0.253220,0.001129
9459,0.331161,0.333698,0.002537
457,0.527714,0.527404,0.000310
28643,0.173913,0.175464,0.001551
28171,0.471104,0.468065,0.003039
10243,0.088232,0.091335,0.003103
2893,0.251083,0.256402,0.005319
44688,0.445936,0.444088,0.001848
35334,0.136564,0.134821,0.001743
60320,0.081405,0.085984,0.004579
32516,0.200606,0.198043,0.002563
15484,0.318896,0.318212,0.000684
52562,0.457852,0.455567,0.002285
21808,0.094580,0.097271,0.002691
7339,0.181398,0.181738,0.000340
13203,0.371879,0.372130,0.000251
58801,0.289413,0.289902,0.000489
3872,0.061210,0.063200,0.001990
5252,0.158341,0.158629,0.000288
56698,0.336089,0.334576,0.001513
12955,0.287728,0.288476,0.000748
42475,0.316546,0.318114,0.001568
61867,0.513555,0.516969,0.003414
17827,0.064417,0.066059,0.001642
28437,0.405159,0.408284,0.003125
66179,0.107128,0.109539,0.002411
54153,0.138441,0.139897,0.001456
66226,0.416169,0.411716,0.004453
54251,0.341251,0.340031,0.001220
43282,0.321556,0.319015,0.002541
65076,0.295825,0.295276,0.000549
57868,0.341891,0.344429,0.002538
428,0.095282,0.094964,0.000318
14222,0.007886,0.013506,0.005620
31019,0.102710,0.104693,0.001983
37719,0.362400,0.364663,0.002263
21856,0.511695,0.510963,0.000732
38848,0.418761,0.416574,0.002187
43861,0.265074,0.266549,0.001475
22874,0.129891,0.129963,0.000072
42900,0.263944,0.264945,0.001001
42707,0.406811,0.404764,0.002047
40638,0.141037,0.141125,0.000088
53834,0.243199,0.240714,0.002485
58939,0.180511,0.182534,0.002023
42128,0.398134,0.402439,0.004305
59024,0.253380,0.252902,0.000478
20964,0.136595,0.137350,0.000755
33881,0.296130,0.291964,0.004166
38984,0.024323,0.026956,0.002633
10092,0.418563,0.421461,0.002898
11610,0.171739,0.173336,0.001597
25043,0.306309,0.308028,0.001719
6247,0.265504,0.266691,0.001187
16096,0.150561,0.146977,0.003584
66530,0.601105,0.598851,0.002254
40009,0.362276,0.360866,0.001410
38569,0.142961,0.144337,0.001376
43647,0.024585,0.027569,0.002984
7829,0.477502,0.474228,0.003274
4859,0.117178,0.121177,0.003999
22249,0.006518,0.011130,0.004612
3777,0.032126,0.035904,0.003778
44991,0.353911,0.349884,0.004027
35026,0.422306,0.421179,0.001127
26003,0.150059,0.150636,0.000577
16358,0.475787,0.471855,0.003932
46578,0.267222,0.267650,0.000428
6778,0.329519,0.329895,0.000376
52792,0.321635,0.321893,0.000258
21338,0.268510,0.269888,0.001378
62444,0.066002,0.065140,0.000862
32073,0.322484,0.322879,0.000395
6061,0.081509,0.083640,0.002131
26441,0.447343,0.445290,0.002053
1641,0.335451,0.337854,0.002403
21075,0.131656,0.133198,0.001542
40702,0.190328,0.190446,0.000118
25598,0.019500,0.022600,0.003100
49571,0.338879,0.336473,0.002406
1870,0.250006,0.247384,0.002622
46039,0.094243,0.098205,0.003962
14001,0.319657,0.320507,0.000850
63155,0.314956,0.314639,0.000317
3431,0.229876,0.226555,0.003321
11566,0.272239,0.272615,0.000376
38778,0.429504,0.432498,0.002994
38606,0.079743,0.083288,0.003545
19059,0.250349,0.249387,0.000962
36063,0.168710,0.168913,0.000203
26964,0.346180,0.353875,0.007695
40771,0.116793,0.117134,0.000341
32550,0.136782,0.137481,0.000699
13282,0.116193,0.119018,0.002825
14857,0.033542,0.036181,0.002639
21138,0.156080,0.157544,0.001464
58876,0.472504,0.471356,0.001148
12216,0.141672,0.142557,0.000885
19815,0.117523,0.118926,0.001403
38726,0.094356,0.097150,0.002794
55141,0.042190,0.045546,0.003356
176,0.140020,0.138955,0.001065
3899,0.280900,0.280539,0.000361
18607,0.113289,0.115537,0.002248
63927,0.035801,0.038040,0.002239
44817,0.097615,0.099616,0.002001
35743,0.343166,0.344923,0.001757
873,-0.005198,0.002208,0.007406
41861,-0.006771,0.000388,0.007159
36315,0.222045,0.217476,0.004569
21611,0.347151,0.347295,0.000144
3702,0.441809,0.436366,0.005443
58581,0.138226,0.141585,0.003359
51368,0.238675,0.234739,0.003936
39058,0.119624,0.121306,0.001682
12604,0.246096,0.249708,0.003612
20894,0.353480,0.354279,0.000799
1901,0.037482,0.042232,0.004750
51799,0.047968,0.052936,0.004968
42793,0.129896,0.133330,0.003434
65432,0.092565,0.093791,0.001226
61288,0.629346,0.630377,0.001031
16073,0.338836,0.337881,0.000955
31903,0.215871,0.220107,0.004236
34126,0.097311,0.097494,0.000183
59569,0.372589,0.374327,0.001738
47561,0.311955,0.313042,0.001087
65817,0.255056,0.255920,0.000864
17835,0.318349,0.320118,0.001769
24793,0.588110,0.589191,0.001081
8620,0.597680,0.598785,0.001105
23346,0.087684,0.093795,0.006111
45297,0.272137,0.275004,0.002867
32674,0.162587,0.163796,0.001209
44994,0.108650,0.109937,0.001287
19110,0.201046,0.200531,0.000515
21406,0.303560,0.303661,0.000101
53246,0.144805,0.142644,0.002161
32239,0.192513,0.193902,0.001389
10268,0.063335,0.069187,0.005852
42150,0.086113,0.089988,0.003875
65385,0.408187,0.406657,0.001530
53977,0.278237,0.278665,0.000428
48385,0.064803,0.065061,0.000258
62277,0.420750,0.420408,0.000342
18415,0.427056,0.426218,0.000838
35275,0.208651,0.206701,0.001950
4871,0.090360,0.093665,0.003305
50844,0.297666,0.298320,0.000654
51489,0.101541,0.104612,0.003071
21893,0.286581,0.287772,0.001191
48950,0.139642,0.137592,0.002050
52589,0.327868,0.323812,0.004056
52117,0.032107,0.036213,0.004106
6804,0.109100,0.106744,0.002356
13904,0.112577,0.112318,0.000259
44961,0.251774,0.249531,0.002243
43266,0.437201,0.438295,0.001094
29210,0.032785,0.035715,0.002930
18379,0.075667,0.079660,0.003993
12993,0.426740,0.427447,0.000707
55979,0.194101,0.195865,0.001764
5083,0.547020,0.545788,0.001232
40991,0.287557,0.288824,0.001267
59521,0.058520,0.060439,0.001919
5982,0.269676,0.269424,0.000252
22527,0.217428,0.216550,0.000878
22882,0.161617,0.162827,0.001210
63995,0.393911,0.392693,0.001218
36544,0.082505,0.085592,0.003087
6204,0.086211,0.089674,0.003463
2867,0.149938,0.152830,0.002892
65454,0.069861,0.072228,0.002367
19837,0.272183,0.270783,0.001400
35355,0.091699,0.096240,0.004541
4869,0.209532,0.207382,0.002150
54002,0.213392,0.211858,0.001534
17582,0.276630,0.279686,0.003056
11056,0.231673,0.233222,0.001549
42375,0.574570,0.570293,0.004277
26593,0.155982,0.157907,0.001925
20453,0.055270,0.057243,0.001973
33281,0.122721,0.121794,0.000927
66921,0.440982,0.439105,0.001877
37934,0.423879,0.421543,0.002336
48427,0.376592,0.374837,0.001755
44546,0.037039,0.039938,0.002899
27427,0.299422,0.299656,0.000234
3179,0.200340,0.199355,0.000985
373,0.358136,0.356891,0.001245
20610,0.064737,0.067100,0.002363
53999,0.188844,0.192346,0.003502
20716,0.372848,0.372466,0.000382
33956,0.199439,0.197579,0.001860
25758,0.181737,0.182903,0.001166
29623,0.166894,0.169173,0.002279
63339,0.189732,0.187597,0.002135
12440,0.167264,0.167302,0.000038
42794,0.033899,0.039084,0.005185
44622,0.345359,0.343681,0.001678
5146,0.443860,0.443897,0.000037
66763,0.276145,0.276406,0.000261
27187,0.196500,0.198621,0.002121
30235,0.350035,0.350296,0.000261
66883,0.380910,0.383793,0.002883
41072,0.236763,0.236291,0.000472
38005,0.413346,0.410879,0.002467
16284,0.125870,0.127492,0.001622
1253,0.093475,0.093735,0.000260
36667,0.275475,0.276140,0.000665
7201,0.438085,0.437279,0.000806
64353,0.066302,0.068854,0.002552
56674,0.154100,0.154220,0.000120
1390,0.206443,0.206776,0.000333
44465,0.323050,0.322797,0.000253
25831,0.051041,0.051805,0.000764
39854,0.117014,0.119621,0.002607
53422,0.083692,0.085922,0.002230
19516,0.060091,0.063383,0.003292
52356,0.263983,0.262475,0.001508
60260,0.205074,0.202291,0.002783
33239,0.032886,0.034309,0.001423
65458,0.213140,0.212221,0.000919
46682,0.476291,0.475850,0.000441
12692,0.486132,0.485853,0.000279
25841,0.587932,0.588343,0.000411
14225,0.235952,0.233688,0.002264
55693,0.093707,0.095997,0.002290
56972,0.114952,0.115699,0.000747
20925,0.099599,0.101082,0.001483
10883,0.433539,0.431717,0.001822
42561,0.135915,0.140434,0.004519
63381,0.169162,0.171268,0.002106
44141,0.330351,0.328845,0.001506
35570,0.480722,0.479613,0.001109
60350,0.223187,0.231887,0.008700
66624,0.179535,0.181304,0.001769
34242,0.299660,0.300878,0.001218
66130,0.015692,0.018411,0.002719
31134,0.493811,0.489201,0.004610
18712,0.429191,0.426118,0.003073
51773,0.072824,0.074463,0.001639
13047,0.059130,0.064084,0.004954
53953,0.176884,0.176484,0.000400
15415,0.046130,0.049539,0.003409
48188,0.318521,0.317078,0.001443
35406,0.248132,0.244849,0.003283
8721,0.460791,0.460359,0.000432
39488,0.445829,0.445063,0.000766
36857,0.196160,0.197677,0.001517
7732,0.165868,0.160498,0.005370
50291,0.175921,0.173773,0.002148
22204,0.182517,0.182184,0.000333
5718,0.071483,0.074734,0.003251
33973,0.064869,0.065769,0.000900
7725,0.419802,0.422969,0.003167
62846,0.525640,0.529225,0.003585
8247,0.068550,0.071948,0.003398
32087,0.194274,0.193508,0.000766
5803,0.108461,0.112714,0.004253
57972,0.417875,0.418941,0.001066
31442,0.198140,0.190360,0.007780
59505,0.022134,0.026987,0.004853
14243,0.222053,0.225526,0.003473
39251,0.137254,0.135039,0.002215
9146,0.105323,0.110713,0.005390
62636,0.373757,0.372893,0.000864
39025,0.076307,0.079729,0.003422
22914,0.229961,0.226368,0.003593
40098,0.351755,0.352229,0.000474
13371,0.395896,0.394354,0.001542
25438,0.087471,0.089335,0.001864
44700,0.378639,0.377854,0.000785
59137,0.548567,0.549708,0.001141
20254,0.142517,0.144242,0.001725
44756,0.377551,0.372703,0.004848
50978,0.309675,0.309051,0.000624
24267,0.122258,0.123516,0.001258
20776,0.525418,0.523448,0.001970
10950,0.173067,0.175203,0.002136
40538,0.079722,0.080283,0.000561
20050,0.262116,0.263066,0.000950
51830,0.383917,0.379789,0.004128
35158,0.044843,0.047496,0.002653
59526,0.026318,0.028203,0.001885
24367,0.084774,0.086286,0.001512
41902,0.247533,0.247296,0.000237
44681,0.178999,0.178554,0.000445
35647,0.195202,0.193970,0.001232
60555,0.056818,0.060637,0.003819
51775,0.357061,0.353412,0.003649
4346,0.287099,0.285048,0.002051
4361,0.270067,0.270835,0.000768
34411,0.609086,0.607604,0.001482
34455,0.614910,0.614295,0.000615
9105,0.305236,0.304695,0.000541
44359,0.185127,0.184902,0.000225
30214,-0.004047,0.002187,0.006234
55326,0.007647,0.011427,0.003780
35513,0.071426,0.072138,0.000712
17537,0.391909,0.395105,0.003196
35203,0.249503,0.250361,0.000858
12545,0.457426,0.457450,0.000024
34032,0.189435,0.191958,0.002523
1678,0.219125,0.218876,0.000249
23933,0.337856,0.337331,0.000525
46532,0.154409,0.156518,0.002109
57966,0.129647,0.130108,0.000461
47569,0.184597,0.184861,0.000264
22067,0.413500,0.411907,0.001593
58426,0.042017,0.045020,0.003003
47128,0.532526,0.529755,0.002771
9900,0.180855,0.179639,0.001216
41904,0.209371,0.206824,0.002547
39622,-0.000408,0.003280,0.003688
46129,0.045265,0.047181,0.001916
2313,0.279526,0.276245,0.003281
11861,0.492668,0.492182,0.000486
30404,0.309734,0.309264,0.000470
6939,0.120806,0.119995,0.000811
27449,0.406658,0.404802,0.001856
16822,0.166107,0.166148,0.000041
1173,0.433069,0.432812,0.000257
66111,0.352220,0.353728,0.001508
3308,0.151357,0.150757,0.000600
29925,0.092466,0.094371,0.001905
48346,0.100879,0.104552,0.003673
64870,0.225819,0.224438,0.001381
9687,0.340759,0.339070,0.001689
47790,0.244047,0.243080,0.000967
65588,0.441622,0.442413,0.000791
65950,0.122526,0.121635,0.000891
24738,0.170565,0.169558,0.001007
39192,0.478865,0.478826,0.000039
52831,0.431355,0.429889,0.001466
35327,0.162328,0.161945,0.000383
15781,0.293396,0.290576,0.002820
27634,0.337100,0.335260,0.001840
44903,0.627648,0.624100,0.003548
17122,0.266365,0.266916,0.000551
10454,0.088817,0.092297,0.003480
22617,0.078757,0.082127,0.003370
38998,0.219700,0.220137,0.000437
3056,0.071977,0.075558,0.003581
35363,0.315698,0.322745,0.007047
21046,0.068893,0.070763,0.001870
59783,0.017847,0.021043,0.003196
37360,0.090390,0.095549,0.005159
50473,0.543224,0.541742,0.001482
51301,0.439414,0.442398,0.002984
2095,0.033248,0.036074,0.002826
18024,0.226393,0.225027,0.001366
16774,0.175715,0.174847,0.000868
46808,0.167076,0.170632,0.003556
7615,0.126995,0.131188,0.004193
55792,0.342617,0.345132,0.002515
47719,0.129992,0.132147,0.002155
9053,0.352087,0.351181,0.000906
4229,0.308403,0.308050,0.000353
64337,0.616346,0.616529,0.000183
61801,0.466835,0.463314,0.003521
60841,0.471404,0.467851,0.003553
59003,0.156387,0.157945,0.001558
62503,0.515721,0.516230,0.000509
26237,0.420564,0.419062,0.001502
20135,0.421507,0.418786,0.002721
43801,0.335749,0.336857,0.001108
64311,0.137412,0.138753,0.001341
63038,0.174393,0.177332,0.002939
11256,0.398974,0.397909,0.001065
1410,0.200245,0.200816,0.000571
4569,0.241939,0.239690,0.002249
20949,0.148330,0.145242,0.003088
61315,0.271360,0.275236,0.003876
48411,0.464045,0.464072,0.000027
55124,0.143307,0.145458,0.002151
25813,0.197296,0.195536,0.001760
43134,0.186952,0.186833,0.000119
44001,0.265536,0.265505,0.000031
12147,0.364705,0.364778,0.000073
38249,0.530547,0.531245,0.000698
49838,0.173460,0.173841,0.000381
35101,0.363244,0.362778,0.000466
21616,0.073591,0.075833,0.002242
55000,0.139869,0.141583,0.001714
14603,0.349439,0.348555,0.000884
54975,0.279899,0.280524,0.000625
44366,0.044282,0.047585,0.003303
34861,0.223283,0.222801,0.000482
32662,0.207904,0.207313,0.000591
17657,0.022564,0.027257,0.004693
30385,0.197121,0.196517,0.000604
13863,0.173007,0.170215,0.002792
14981,0.451943,0.450112,0.001831
37112,0.178148,0.176337,0.001811
21456,0.226601,0.224898,0.001703
26242,0.130089,0.134008,0.003919
6851,0.253573,0.252791,0.000782
26112,0.315197,0.316111,0.000914
4998,0.381691,0.380130,0.001561
5657,0.188319,0.187296,0.001023
26699,0.027717,0.029149,0.001432
32034,0.445904,0.443319,0.002585
18248,0.286429,0.285660,0.000769
19437,0.116416,0.117131,0.000715
7266,0.347632,0.345777,0.001855
444,0.049152,0.051222,0.002070
225,0.369040,0.369706,0.000666
1317,0.423665,0.420003,0.003662
28710,0.030650,0.035032,0.004382
18619,0.491269,0.491695,0.000426
35494,0.336415,0.334585,0.001830
17121,0.320316,0.317525,0.002791
59369,0.267292,0.266844,0.000448
21749,0.088176,0.090632,0.002456
52974,0.014969,0.018054,0.003085
41775,0.069582,0.069873,0.000291
43302,0.176658,0.176490,0.000168
54898,0.142718,0.145669,0.002951
21419,0.247542,0.245026,0.002516
4772,0.248137,0.248349,0.000212
46927,0.178648,0.179597,0.000949
44867,-0.010799,0.000177,0.010976
44486,0.276320,0.271954,0.004366
25672,0.079539,0.082232,0.002693
17649,0.457198,0.452848,0.004350
48589,0.009340,0.012090,0.002750
1603,0.059843,0.062169,0.002326
5975,0.353741,0.353162,0.000579
20241,0.145758,0.142678,0.003080
59046,0.315995,0.315362,0.000633
32915,0.274788,0.274657,0.000131
61491,0.146794,0.146509,0.000285
53069,0.461365,0.461230,0.000135
57820,0.266646,0.263596,0.003050
63626,0.247988,0.244061,0.003927
8665,0.132413,0.132484,0.000071
44168,0.293648,0.293286,0.000362
45023,0.237541,0.237533,0.000008
57268,0.247162,0.245765,0.001397
44850,0.107384,0.107174,0.000210
54613,0.393173,0.398283,0.005110
59184,0.476449,0.475691,0.000758
2605,0.319749,0.319484,0.000265
41200,0.251620,0.251519,0.000101
66318,0.144477,0.147565,0.003088
24341,0.034951,0.041993,0.007042
38815,0.248269,0.247497,0.000772
25578,0.037888,0.041470,0.003582
45469,0.310550,0.309797,0.000753
41402,0.168189,0.170855,0.002666
29142,0.112004,0.113469,0.001465
42142,0.293314,0.292853,0.000461
43278,0.121355,0.122015,0.000660
64787,0.344562,0.341088,0.003474
45632,0.470075,0.469422,0.000653
51041,0.047833,0.052504,0.004671
6340,0.518185,0.516575,0.001610
38480,0.366842,0.366106,0.000736
34589,0.319632,0.318125,0.001507
34230,-0.001100,0.003557,0.004657
53829,0.169953,0.175001,0.005048
8225,0.464136,0.463447,0.000689
60341,0.061474,0.061719,0.000245
54492,0.064472,0.064967,0.000495
35593,0.013249,0.019752,0.006503
31294,0.496725,0.494455,0.002270
5788,0.158672,0.160605,0.001933
4282,0.303061,0.301334,0.001727
17011,0.103030,0.105183,0.002153
59002,0.093147,0.096836,0.003689
56097,0.333062,0.332434,0.000628
40137,0.098594,0.096278,0.002316
23473,0.657594,0.663180,0.005586
52419,0.096489,0.097656,0.001167
43374,0.569047,0.568492,0.000555
10279,0.274164,0.273098,0.001066
54573,0.317550,0.315623,0.001927
2145,0.286657,0.286925,0.000268
55041,0.235150,0.232827,0.002323
36236,0.322342,0.322202,0.000140
60431,0.099862,0.104748,0.004886
35898,0.503145,0.503746,0.000601
36206,0.146904,0.147902,0.000998
3524,0.492915,0.491249,0.001666
6527,0.241404,0.241945,0.000541
46763,0.095302,0.097289,0.001987
1463,0.155153,0.154394,0.000759
53881,0.317935,0.317617,0.000318
2212,0.301731,0.299755,0.001976
57899,0.127168,0.126182,0.000986
9267,0.126623,0.127218,0.000595
4422,0.446423,0.447339,0.000916
48656,0.163608,0.160942,0.002666
17252,0.150328,0.150626,0.000298
1784,0.127972,0.126514,0.001458
19661,0.074550,0.078918,0.004368
55584,0.124392,0.125509,0.001117
30186,0.316356,0.317363,0.001007
